Time (microseconds),V_ch1,I_ch1
0.00,0.764762282371521,2.2043628692627
208.33,3.95140147209167,2.6888382434845
416.67,9.68735218048096,2.43691110610962
625.00,8.41269683837891,2.34001588821411
833.33,16.6979579925537,2.28187894821167
1041.67,19.8845977783203,2.51442718505859
1250.00,21.1592540740967,2.26249980926514
1458.33,26.2578754425049,1.79740357398987
1666.67,29.4445152282715,1.89429867267609
1875.00,34.5431365966797,1.25479114055634
2083.33,37.0924491882324,1.64237141609192
2291.67,39.0044326782227,1.66175043582916
2500.00,42.8283996582031,1.44858133792877
2708.33,47.9270248413086,1.83616161346436
2916.67,51.1136627197266,1.62299239635468
3125.00,54.937629699707,1.58423435688019
3333.33,58.124267578125,1.29354918003082
3541.67,61.3109092712402,1.08038008213043
3750.00,67.0468597412109,1.5067183971405
3958.33,68.3215179443359,1.11913812160492
4166.67,73.4201354980469,0.809073865413666
4375.00,76.6067733764648,1.5067183971405
4583.33,77.8814315795898,0.692799746990204
4791.67,84.8920364379883,0.944726943969727
5000.00,88.0786743164063,0.828452825546265
5208.33,91.2653198242188,0.731557786464691
5416.67,95.7266082763672,1.09975910186768
5625.00,100.18790435791,0.905968904495239
5833.33,104.649200439453,1.17727506160736
6041.67,105.923858642578,0.557146668434143
6250.00,109.110496520996,1.17727506160736
6458.33,112.297134399414,0.750936806201935
6666.67,117.39575958252,1.56485533714294
6875.00,118.033088684082,0.809073865413666
7083.33,123.131706237793,0.867210865020752
7291.67,128.867660522461,1.0222430229187
7500.00,129.504989624023,0.944726943969727
7708.33,137.790252685547,0.692799746990204
7916.67,137.152923583984,0.750936806201935
8125.00,144.163528442383,0.518388628959656
8333.33,147.987503051758,0.905968904495239
8541.67,150.536804199219,0.692799746990204
8750.00,154.360778808594,0.867210865020752
8958.33,160.096725463867,1.23541212081909
9166.67,163.28337097168,0.634662687778473
9375.00,165.832672119141,0.847831845283508
9583.33,169.656646728516,1.09975910186768
9791.67,172.843276977539,0.460251599550247
10000.00,185.58984375,1.35168623924255
10208.33,181.765869140625,1.04162204265594
10416.67,187.501815795898,1.04162204265594
10625.00,191.963119506836,1.11913812160492
10833.33,193.875106811523,0.925347924232483
11041.67,198.336395263672,0.692799746990204
11250.00,203.435012817383,1.00286400318146
11458.33,207.258987426758,1.17727506160736
11666.67,208.533645629883,0.615283727645874
11875.00,213.632263183594,0.828452825546265
12083.33,214.906921386719,0.867210865020752
12291.67,225.741500854492,1.09975910186768
12500.00,221.917526245117,1.52609741687775
12708.33,227.653472900391,1.0222430229187
12916.67,230.840118408203,1.42920231819153
13125.00,234.664077758789,1.1966540813446
13333.33,237.213394165039,0.925347924232483
13541.67,242.949340820313,0.925347924232483
13750.00,242.31201171875,1.23541212081909
13958.33,244.223999023438,1.33230721950531
14166.67,249.322616577148,1.33230721950531
14375.00,251.871932983398,1.66175043582916
14583.33,253.146591186523,1.46796035766602
14791.67,256.333221435547,2.08808875083923
15000.00,260.794525146484,1.54547643661499
15208.33,263.343841552734,1.56485533714294
15416.67,267.805145263672,1.70050847530365
15625.00,270.354431152344,1.48733937740326
15833.33,272.266418457031,1.89429867267609
16041.67,274.815734863281,1.75864553451538
16250.00,274.815734863281,1.89429867267609
16458.33,279.277038574219,2.14622592926025
16666.67,282.463684082031,1.95243573188782
16875.00,279.914367675781,1.91367769241333
17083.33,285.012969970703,2.59194302558899
17291.67,285.650299072266,1.70050847530365
17500.00,288.836944580078,2.35939502716064
17708.33,288.199615478516,2.06870985031128
17916.67,290.111602783203,2.26249980926514
18125.00,292.660919189453,2.04933071136475
18333.33,293.298248291016,2.51442718505859
18541.67,293.298248291016,2.47566914558411
18750.00,297.759552001953,2.28187894821167
18958.33,299.034210205078,2.26249980926514
19166.67,299.034210205078,2.76635432243347
19375.00,301.58349609375,2.53380608558655
19583.33,302.858154296875,2.88262844085693
19791.67,306.68212890625,2.65008020401001
20000.00,302.858154296875,2.88262844085693
20208.33,306.044799804688,3.21207165718079
20416.67,304.770141601563,3.11517643928528
20625.00,309.2314453125,2.72759628295898
20833.33,304.770141601563,3.1733136177063
21041.67,310.506103515625,2.94076538085938
21250.00,311.78076171875,3.1733136177063
21458.33,309.2314453125,3.11517643928528
21666.67,311.78076171875,3.44461965560913
21875.00,311.143432617188,3.59965181350708
22083.33,315.604705810547,3.79344201087952
22291.67,314.330078125,3.67716789245605
22500.00,316.879364013672,3.44461965560913
22708.33,314.967407226563,3.52213573455811
22916.67,319.428680419922,3.73530507087708
23125.00,313.055419921875,3.90971612930298
23333.33,316.879364013672,4.00661134719849
23541.67,319.428680419922,3.67716789245605
23750.00,317.516693115234,4.20040130615234
23958.33,318.154022216797,4.00661134719849
24166.67,318.154022216797,4.58798170089722
