Time (microseconds),V_ch1,I_ch1,I_ch2
11041.67,199.611053466797,-0.256771951913834,-0.0323026813566685
11250.00,203.435012817383,-0.218013912439346,0.195722788572311
11458.33,209.808303833008,-0.469941079616547,-0.013300558552146
11666.67,209.808303833008,-0.256771951913834,-0.241326034069061
11875.00,216.818908691406,0.266461431980133,0.0437058098614216
12083.33,217.456237792969,-0.547457158565521,-0.260328143835068
12291.67,223.829513549805,0.0339132733643055,-0.260328143835068
12500.00,230.202789306641,0.324598491191864,-0.260328143835068
12708.33,230.202789306641,-0.00484475353732705,-0.0893090516328812
12916.67,235.301406860352,-0.0629817992448807,0.0437058098614216
13125.00,235.938735961914,0.169566377997398,0.062707930803299
13333.33,239.762710571289,-0.0823608115315437,-0.564362108707428
13541.67,243.586669921875,-0.276150941848755,-0.260328143835068
13750.00,248.685302734375,0.499009609222412,-0.241326034069061
13958.33,250.597274780273,-0.431183069944382,0.0437058098614216
14166.67,253.783920288086,-0.0436027832329273,0.0437058098614216
14375.00,256.970550537109,-0.12111883610487,0.366741895675659
14583.33,258.882537841797,0.0339132733643055,-0.39334300160408
14791.67,263.981170654297,0.0726713016629219,-0.108311168849468
15000.00,264.618499755859,-0.218013912439346,-0.39334300160408
15208.33,266.530487060547,-0.314908981323242,-0.108311168849468
15416.67,269.717102050781,-0.411804050207138,-0.241326034069061
15625.00,271.629089355469,-0.0823608115315437,0.214724913239479
15833.33,274.815734863281,0.0726713016629219,-0.0323026813566685
16041.67,279.277038574219,0.692799746990204,0.195722788572311
16250.00,281.189025878906,-0.0629817992448807,0.00570156471803784
16458.33,283.101013183594,0.150187358260155,-0.013300558552146
16666.67,283.738342285156,-0.392425030469894,-0.298332393169403
16875.00,288.836944580078,-0.334288001060486,0.0437058098614216
17083.33,290.748931884766,-0.159876868128777,0.518758893013
17291.67,286.924957275391,0.324598491191864,0.214724913239479
17500.00,291.386260986328,0.0726713016629219,0.00570156471803784
17708.33,293.935577392578,-0.314908981323242,0.214724913239479
17916.67,294.572906494141,0.343977510929108,-0.412345141172409
18125.00,295.210235595703,-0.276150941848755,0.461752504110336
18333.33,296.484893798828,0.169566377997398,-0.013300558552146
18541.67,300.308837890625,0.0339132733643055,0.157718554139137
18750.00,297.122222900391,-0.353667020797729,0.062707930803299
18958.33,302.858154296875,0.0339132733643055,-0.241326034069061
19166.67,299.671508789063,0.188945382833481,-0.39334300160408
19375.00,304.1328125,-0.198634892702103,0.0437058098614216
19583.33,300.308837890625,-0.198634892702103,-0.241326034069061
19791.67,306.044799804688,0.169566377997398,0.00570156471803784
20000.00,306.68212890625,-0.00484475353732705,0.062707930803299
20208.33,307.956787109375,-0.00484475353732705,-0.013300558552146
20416.67,309.2314453125,-0.334288001060486,-0.184319660067558
20625.00,309.2314453125,-0.469941079616547,-0.0323026813566685
20833.33,312.418090820313,0.0339132733643055,0.195722788572311
21041.67,310.506103515625,-0.276150941848755,-0.336336642503738
21250.00,314.330078125,-0.353667020797729,-0.260328143835068
21458.33,311.143432617188,-0.702489256858826,0.062707930803299
21666.67,313.055419921875,-0.159876868128777,0.0437058098614216
21875.00,315.604705810547,-0.256771951913834,-0.013300558552146
22083.33,317.516693115234,0.363356500864029,-0.013300558552146
22291.67,315.604705810547,-0.218013912439346,-0.0323026813566685
22500.00,317.516693115234,0.208324402570724,0.195722788572311
22708.33,315.604705810547,-0.0436027832329273,0.195722788572311
22916.67,318.154022216797,-0.392425030469894,-0.184319660067558
23125.00,312.418090820313,-0.237392917275429,0.0437058098614216
23333.33,318.154022216797,0.0145342610776424,0.195722788572311
23541.67,321.977996826172,-0.0823608115315437,0.119714304804802
23750.00,318.154022216797,-0.314908981323242,-0.0893090516328812
23958.33,324.527313232422,0.208324402570724,0.0437058098614216
24166.67,320.703338623047,-0.0629817992448807,-0.260328143835068
24375.00,321.977996826172,-0.663731217384338,0.119714304804802
24583.33,324.527313232422,0.0339132733643055,-0.0893090516328812
24791.67,323.252655029297,0.111429333686829,0.499756753444672
25000.00,320.066009521484,0.150187358260155,-0.412345141172409
25208.33,323.252655029297,-0.0436027832329273,-0.108311168849468
25416.67,318.154022216797,0.324598491191864,-0.241326034069061
25625.00,323.252655029297,-0.276150941848755,0.670775890350342
25833.33,324.527313232422,-0.140497848391533,0.062707930803299
26041.67,323.252655029297,0.363356500864029,0.651773750782013
26250.00,325.164642333984,-0.314908981323242,0.0437058098614216
26458.33,324.527313232422,0.092050313949585,0.062707930803299
26666.67,328.351287841797,0.0532922893762589,-0.241326034069061
26875.00,325.801971435547,-0.276150941848755,-0.241326034069061
27083.33,324.527313232422,0.150187358260155,0.0437058098614216
27291.67,323.252655029297,0.440872579813004,0.119714304804802
27500.00,325.801971435547,0.130808338522911,0.0437058098614216
27708.33,320.703338623047,0.363356500864029,0.290733397006989
27916.67,327.076629638672,-0.353667020797729,-0.108311168849468
28125.00,327.076629638672,0.111429333686829,0.119714304804802
28333.33,326.439300537109,0.111429333686829,-0.450349390506744
28541.67,327.713958740234,0.0532922893762589,0.062707930803299
28750.00,325.801971435547,-0.0629817992448807,0.214724913239479
28958.33,329.625946044922,-0.218013912439346,0.0437058098614216
29166.67,327.076629638672,0.130808338522911,-0.545359969139099
29375.00,325.801971435547,-0.140497848391533,0.214724913239479
29583.33,325.801971435547,-0.159876868128777,-0.469351500272751
29791.67,327.076629638672,-0.0436027832329273,-0.260328143835068
30000.00,325.801971435547,0.247082427144051,-0.108311168849468
30208.33,327.713958740234,-0.276150941848755,0.062707930803299
30416.67,323.889984130859,0.460251599550247,0.347739785909653
30625.00,325.801971435547,0.0532922893762589,-0.0323026813566685
30833.33,326.439300537109,-0.0436027832329273,-0.260328143835068
31041.67,324.527313232422,0.111429333686829,-0.108311168849468
31250.00,325.164642333984,0.59590470790863,-0.241326034069061
31458.33,322.615325927734,0.537767648696899,-0.0323026813566685
31666.67,320.066009521484,0.227703422307968,0.0437058098614216
31875.00,318.154022216797,0.518388628959656,0.366741895675659
32083.33,318.791351318359,-0.0629817992448807,-0.39334300160408
32291.67,316.242034912109,-0.0436027832329273,-0.48835363984108
32500.00,316.242034912109,0.343977510929108,-0.0323026813566685
32708.33,312.418090820313,-0.140497848391533,0.0437058098614216
32916.67,312.418090820313,-0.140497848391533,0.214724913239479
33125.00,304.770141601563,0.0726713016629219,0.0437058098614216
33333.33,305.407470703125,-0.0436027832329273,-0.545359969139099
33541.67,304.770141601563,-0.392425030469894,0.214724913239479
33750.00,300.946166992188,0.343977510929108,-0.0323026813566685
33958.33,299.034210205078,-0.353667020797729,0.00570156471803784
34166.67,296.484893798828,-0.334288001060486,0.0437058098614216
34375.00,295.210235595703,-0.101739823818207,0.309735536575317
34583.33,290.748931884766,-0.373046010732651,0.119714304804802
34791.67,295.847564697266,0.188945382833481,-0.108311168849468
35000.00,285.012969970703,-0.0823608115315437,-0.108311168849468
35208.33,285.650299072266,-0.198634892702103,-0.0323026813566685
35416.67,281.826354980469,-0.469941079616547,0.195722788572311
35625.00,278.639709472656,0.092050313949585,-0.108311168849468
35833.33,275.453063964844,-0.605594217777252,0.062707930803299
36041.67,273.541076660156,-0.0436027832329273,0.157718554139137
36250.00,270.354431152344,-0.256771951913834,-0.108311168849468
36458.33,268.442474365234,-0.159876868128777,-0.298332393169403
36666.67,262.706512451172,-0.0629817992448807,-0.241326034069061
36875.00,262.069183349609,-0.373046010732651,0.195722788572311
37083.33,263.981170654297,-0.469941079616547,-0.241326034069061
37291.67,257.607879638672,-0.218013912439346,0.195722788572311
37500.00,257.607879638672,-0.508699119091034,-0.013300558552146
37708.33,252.509262084961,-0.450562089681625,0.157718554139137
37916.67,249.959945678711,-0.256771951913834,0.062707930803299
38125.00,246.773315429688,0.0339132733643055,-0.545359969139099
38333.33,246.773315429688,-0.353667020797729,-0.184319660067558
38541.67,241.037368774414,-0.101739823818207,-0.260328143835068
38750.00,240.400039672852,-0.48932009935379,0.214724913239479
38958.33,234.026748657227,-0.431183069944382,-0.146315410733223
39166.67,232.752105712891,-0.198634892702103,0.0437058098614216
39375.00,237.213394165039,0.0726713016629219,-0.412345141172409
39583.33,227.016143798828,-0.295529961585999,-0.184319660067558
39791.67,222.55485534668,-0.0629817992448807,0.366741895675659
40000.00,220.642868041992,-0.469941079616547,-0.0323026813566685
40208.33,218.093551635742,-0.256771951913834,-0.0323026813566685
40416.67,213.632263183594,-0.159876868128777,-0.108311168849468
40625.00,211.082946777344,-0.256771951913834,0.309735536575317
40833.33,205.984329223633,-0.0823608115315437,-0.564362108707428
41041.67,199.611053466797,-0.0436027832329273,0.0437058098614216
41250.00,200.885711669922,-0.353667020797729,-0.412345141172409
41458.33,194.512435913086,-0.237392917275429,-0.108311168849468
41666.67,190.688461303711,-0.256771951913834,0.347739785909653
41875.00,189.413803100586,-0.469941079616547,0.499756753444672
42083.33,183.677856445313,0.130808338522911,-0.0323026813566685
42291.67,183.04052734375,-0.101739823818207,-0.260328143835068
42500.00,179.216552734375,-0.353667020797729,-0.412345141172409
42708.33,174.117935180664,-0.314908981323242,-0.260328143835068
42916.67,170.293975830078,-0.101739823818207,0.366741895675659
43125.00,166.470001220703,-0.0823608115315437,0.499756753444672
43333.33,162.646041870117,-0.17925588786602,0.0437058098614216
43541.67,160.096725463867,-0.198634892702103,0.347739785909653
43750.00,155.635437011719,0.343977510929108,-0.260328143835068
43958.33,149.899475097656,-0.508699119091034,-0.184319660067558
44166.67,147.350173950195,0.188945382833481,-0.184319660067558
44375.00,142.888870239258,0.460251599550247,0.195722788572311
44583.33,142.888870239258,0.0339132733643055,0.347739785909653
44791.67,133.328948974609,-0.276150941848755,0.195722788572311
45000.00,129.504989624023,0.499009609222412,-0.108311168849468
45208.33,127.593002319336,0.0726713016629219,0.0437058098614216
45416.67,123.131706237793,0.188945382833481,-0.260328143835068
45625.00,114.209121704102,0.30521947145462,0.00570156471803784
45833.33,116.758430480957,0.0726713016629219,-0.298332393169403
46041.67,111.022483825684,0.0145342610776424,0.0437058098614216
46250.00,105.286529541016,0.382735520601273,0.347739785909653
46458.33,102.73722076416,0.188945382833481,-0.260328143835068
46666.67,98.2759246826172,-0.0629817992448807,-0.241326034069061
46875.00,97.6385955810547,0.150187358260155,-0.0323026813566685
47083.33,88.7160034179688,-0.0436027832329273,0.157718554139137
47291.67,85.5293655395508,-0.663731217384338,0.328737646341324
47500.00,82.3427276611328,0.0145342610776424,0.195722788572311
47708.33,77.2441024780273,0.343977510929108,0.214724913239479
47916.67,70.2334976196289,0.0532922893762589,-0.260328143835068
48125.00,68.3215179443359,-0.12111883610487,-0.108311168849468
48333.33,64.4975509643555,-0.198634892702103,-0.013300558552146
48541.67,61.9482345581055,-0.12111883610487,-0.184319660067558
48750.00,56.8496131896973,0.402114540338516,0.0437058098614216
48958.33,54.3003005981445,-0.198634892702103,0.0437058098614216
49166.67,51.7509918212891,-0.101739823818207,0.651773750782013
49375.00,46.6523666381836,-0.256771951913834,-0.260328143835068
49583.33,42.1910743713379,0.0145342610776424,-0.108311168849468
49791.67,37.0924491882324,-0.12111883610487,-0.39334300160408
50000.00,34.5431365966797,-0.159876868128777,-0.241326034069061
50208.33,28.1698589324951,0.42149356007576,0.670775890350342
50416.67,28.1698589324951,-0.198634892702103,0.651773750782013
50625.00,23.7085647583008,-0.431183069944382,-0.0323026813566685
50833.33,20.5219249725342,-0.00484475353732705,-0.412345141172409
51041.67,18.6099414825439,-0.353667020797729,-0.241326034069061
51250.00,14.7859754562378,-0.469941079616547,0.062707930803299
51458.33,10.3246803283691,-0.159876868128777,-0.108311168849468
51666.67,8.41269683837891,-0.140497848391533,0.0437058098614216
51875.00,4.58872938156128,0.111429333686829,0.366741895675659
52083.33,1.40209019184113,-0.373046010732651,0.0437058098614216
52291.67,-3.69653272628784,-0.469941079616547,-0.108311168849468
52500.00,-3.69653272628784,-0.101739823818207,-0.0893090516328812
52708.33,-10.0698108673096,-0.411804050207138,-0.39334300160408
52916.67,-14.5311059951782,-0.198634892702103,0.309735536575317
53125.00,-18.9924011230469,0.0145342610776424,0.195722788572311
53333.33,-20.9043846130371,-0.392425030469894,0.347739785909653
53541.67,-26.6403350830078,-0.295529961585999,0.00570156471803784
53750.00,-27.9149913787842,0.0726713016629219,-0.0893090516328812
53958.33,-33.6509399414063,-0.237392917275429,0.00570156471803784
54166.67,-36.200252532959,0.111429333686829,0.214724913239479
54375.00,-38.1122360229492,0.266461431980133,-0.260328143835068
54583.33,-44.4855155944824,-0.314908981323242,0.214724913239479
54791.67,-44.4855155944824,-0.198634892702103,0.062707930803299
55000.00,-50.8587951660156,-0.353667020797729,0.062707930803299
55208.33,-55.3200874328613,-0.0823608115315437,-0.0323026813566685
55416.67,-60.4187126159668,0.0339132733643055,0.271731287240982
55625.00,-62.9680213928223,0.0145342610776424,0.062707930803299
55833.33,-65.517333984375,-0.547457158565521,0.195722788572311
56041.67,-70.6159591674805,-0.0823608115315437,-0.013300558552146
56250.00,-71.8906097412109,0.266461431980133,-0.013300558552146
56458.33,-77.6265640258789,-0.0436027832329273,0.347739785909653
56666.67,-80.8132019042969,-0.237392917275429,-0.716379106044769
56875.00,-85.2744979858398,-0.469941079616547,-0.564362108707428
57083.33,-84.6371688842773,0.518388628959656,-0.241326034069061
57291.67,-96.7463989257813,0.130808338522911,-0.0323026813566685
57500.00,-94.1970901489258,0.30521947145462,-0.260328143835068
57708.33,-97.3837280273438,0.0726713016629219,0.0437058098614216
57916.67,-101.845024108887,0.479630589485168,0.062707930803299
58125.00,-105.031661987305,-0.00484475353732705,-0.412345141172409
58333.33,-107.58097076416,0.188945382833481,0.195722788572311
58541.67,-110.13028717041,0.30521947145462,0.195722788572311
58750.00,-113.954254150391,-0.198634892702103,-0.0893090516328812
58958.33,-117.778221130371,-0.276150941848755,-0.0893090516328812
59166.67,-123.514167785645,0.111429333686829,0.195722788572311
59375.00,-126.700805664063,-0.276150941848755,-0.241326034069061
59583.33,-134.986068725586,-0.0436027832329273,-0.013300558552146
59791.67,-133.711410522461,0.0726713016629219,0.176720663905144
60000.00,-138.172714233398,-0.024223767220974,0.157718554139137
60208.33,-141.996673583984,0.0726713016629219,0.195722788572311
60416.67,-147.732620239258,0.0145342610776424,0.347739785909653
60625.00,-149.644607543945,0.169566377997398,0.157718554139137
60833.33,-152.831253051758,0.111429333686829,0.00570156471803784
61041.67,-159.204528808594,-0.159876868128777,-0.735381245613098
61250.00,-162.391174316406,-0.00484475353732705,-0.108311168849468
61458.33,-168.12712097168,-0.566836178302765,0.0437058098614216
61666.67,-169.401779174805,0.092050313949585,-0.184319660067558
61875.00,-175.775054931641,-0.0436027832329273,0.0437058098614216
62083.33,-176.412384033203,0.266461431980133,0.0437058098614216
62291.67,-184.060317993164,-0.392425030469894,-0.0323026813566685
62500.00,-185.972305297852,0.0726713016629219,0.309735536575317
62708.33,-188.521606445313,-0.024223767220974,-0.545359969139099
62916.67,-194.257553100586,0.130808338522911,0.195722788572311
63125.00,-202.542816162109,0.092050313949585,-0.260328143835068
63333.33,-203.180145263672,-0.508699119091034,-0.108311168849468
63541.67,-206.366790771484,-0.314908981323242,0.214724913239479
63750.00,-212.102737426758,-0.392425030469894,0.0437058098614216
63958.33,-213.377395629883,-0.508699119091034,-0.260328143835068
64166.67,-217.838684082031,-0.528078138828278,-0.108311168849468
64375.00,-221.025329589844,-0.373046010732651,-0.260328143835068
64583.33,-224.211975097656,-0.218013912439346,-0.0893090516328812
64791.67,-228.673263549805,-0.12111883610487,0.0437058098614216
65000.00,-232.49723815918,-0.101739823818207,-0.108311168849468
65208.33,-235.683868408203,-0.0629817992448807,0.347739785909653
65416.67,-243.969131469727,-0.17925588786602,0.499756753444672
65625.00,-240.782485961914,-0.140497848391533,-0.260328143835068
65833.33,-247.155776977539,-0.198634892702103,0.195722788572311
66041.67,-249.067749023438,0.0339132733643055,0.195722788572311
66250.00,-252.891723632813,-0.0436027832329273,0.575765252113342
66458.33,-254.166381835938,0.0532922893762589,-0.0323026813566685
66666.67,-259.265014648438,-0.450562089681625,0.062707930803299
66875.00,-259.902313232422,-0.024223767220974,0.195722788572311
67083.33,-267.550262451172,-0.256771951913834,-0.0323026813566685
67291.67,-265.638275146484,-0.0823608115315437,-0.108311168849468
67500.00,-268.187591552734,0.0339132733643055,0.0437058098614216
67708.33,-275.835510253906,0.0145342610776424,0.0437058098614216
67916.67,-275.198211669922,-0.392425030469894,0.195722788572311
68125.00,-275.835510253906,0.0532922893762589,0.119714304804802
68333.33,-280.296813964844,0.0726713016629219,0.347739785909653
68541.67,-282.208801269531,-0.17925588786602,0.00570156471803784
68750.00,-284.120788574219,-0.353667020797729,-0.336336642503738
68958.33,-286.032775878906,0.111429333686829,-0.0323026813566685
69166.67,-285.395446777344,-0.314908981323242,-0.0893090516328812
69375.00,-290.494079589844,0.324598491191864,0.347739785909653
69583.33,-291.131378173828,0.343977510929108,-0.0323026813566685
69791.67,-289.856750488281,-0.0823608115315437,-0.241326034069061
70000.00,-294.318023681641,-0.0436027832329273,-0.260328143835068
70208.33,-296.867340087891,0.169566377997398,0.0437058098614216
70416.67,-296.230010986328,0.150187358260155,0.0437058098614216
70625.00,-299.416656494141,0.111429333686829,-0.0893090516328812
70833.33,-299.416656494141,-0.00484475353732705,0.214724913239479
71041.67,-300.053985595703,-0.12111883610487,-0.0323026813566685
71250.00,-303.240631103516,-0.431183069944382,0.366741895675659
71458.33,-303.240631103516,0.169566377997398,-0.868396103382111
71666.67,-308.339233398438,0.150187358260155,0.0437058098614216
71875.00,-305.152618408203,-0.17925588786602,-0.127313300967216
72083.33,-305.152618408203,-0.256771951913834,0.0437058098614216
72291.67,-307.064575195313,-0.00484475353732705,0.366741895675659
72500.00,-307.064575195313,-0.276150941848755,0.0437058098614216
72708.33,-310.251220703125,-0.353667020797729,-0.412345141172409
72916.67,-308.9765625,0.266461431980133,-0.260328143835068
73125.00,-312.163208007813,-0.0823608115315437,-0.260328143835068
73333.33,-312.163208007813,0.111429333686829,-0.545359969139099
73541.67,-312.800537109375,-0.101739823818207,-0.39334300160408
73750.00,-315.987182617188,-0.024223767220974,0.214724913239479
73958.33,-319.811157226563,0.30521947145462,0.0437058098614216
74166.67,-315.349853515625,0.42149356007576,-0.013300558552146
74375.00,-319.811157226563,0.382735520601273,-0.564362108707428
74583.33,-316.62451171875,0.130808338522911,-0.108311168849468
74791.67,-311.52587890625,-0.0823608115315437,-0.0893090516328812
75000.00,-317.261840820313,0.247082427144051,-0.241326034069061
75208.33,-315.987182617188,-0.237392917275429,0.613769471645355
75416.67,-321.085815429688,-0.218013912439346,0.062707930803299
75625.00,-322.360443115234,0.247082427144051,-0.146315410733223
75833.33,-319.173828125,0.0726713016629219,-0.412345141172409
76041.67,-319.173828125,-0.024223767220974,-0.108311168849468
76250.00,-319.173828125,0.0726713016629219,0.499756753444672
76458.33,-321.72314453125,-0.00484475353732705,-0.0893090516328812
76666.67,-324.272430419922,0.343977510929108,-0.0323026813566685
76875.00,-322.997772216797,0.0726713016629219,-0.260328143835068
77083.33,-318.536499023438,0.0726713016629219,0.499756753444672
77291.67,-321.72314453125,-0.159876868128777,0.347739785909653
77500.00,-322.360443115234,-0.431183069944382,-0.0893090516328812
77708.33,-322.360443115234,0.0532922893762589,-0.108311168849468
77916.67,-322.997772216797,0.266461431980133,0.195722788572311
78125.00,-324.272430419922,0.111429333686829,0.461752504110336
78333.33,-326.184417724609,0.130808338522911,0.575765252113342
78541.67,-324.272430419922,0.0726713016629219,0.195722788572311
78750.00,-325.547088623047,0.363356500864029,-0.260328143835068
78958.33,-326.821746826172,-0.218013912439346,-0.39334300160408
79166.67,-324.909759521484,-0.0436027832329273,-0.0323026813566685
79375.00,-319.811157226563,-0.314908981323242,0.195722788572311
79583.33,-324.272430419922,-0.314908981323242,0.119714304804802
79791.67,-331.283050537109,-0.17925588786602,-0.108311168849468
80000.00,-324.909759521484,0.0339132733643055,-0.241326034069061
80208.33,-327.459075927734,-0.0436027832329273,-0.412345141172409
80416.67,-326.821746826172,-0.12111883610487,0.195722788572311
80625.00,-326.821746826172,-0.547457158565521,-0.108311168849468
80833.33,-325.547088623047,-0.353667020797729,0.214724913239479
81041.67,-330.645721435547,-0.547457158565521,-0.013300558552146
81250.00,-324.272430419922,-0.198634892702103,0.0247036870568991
81458.33,-327.459075927734,-0.547457158565521,-0.108311168849468
81666.67,-328.096405029297,-0.353667020797729,-0.108311168849468
81875.00,-325.547088623047,-0.0823608115315437,0.062707930803299
82083.33,-330.008392333984,-0.12111883610487,-0.0323026813566685
82291.67,-325.547088623047,-0.450562089681625,0.366741895675659
82500.00,-325.547088623047,-0.101739823818207,-0.0893090516328812
82708.33,-324.272430419922,-0.314908981323242,0.214724913239479
82916.67,-324.272430419922,-0.644352197647095,0.062707930803299
83125.00,-322.997772216797,0.0145342610776424,-0.0323026813566685
83333.33,-323.635101318359,-0.101739823818207,-0.241326034069061
83541.67,-320.448486328125,0.0726713016629219,-0.184319660067558
83750.00,-323.635101318359,-0.508699119091034,0.0437058098614216
83958.33,-321.72314453125,0.576525688171387,0.347739785909653
84166.67,-317.261840820313,-0.373046010732651,0.0437058098614216
84375.00,-317.899169921875,-0.140497848391533,0.461752504110336
84583.33,-312.800537109375,-0.101739823818207,0.0437058098614216
84791.67,-314.712524414063,-0.702489256858826,0.119714304804802
85000.00,-310.251220703125,0.111429333686829,-0.260328143835068
85208.33,-308.9765625,-0.12111883610487,-0.39334300160408
85416.67,-305.152618408203,-0.334288001060486,-0.412345141172409
85625.00,-310.888549804688,0.343977510929108,0.0437058098614216
85833.33,-303.877960205078,-0.101739823818207,0.195722788572311
86041.67,-303.240631103516,0.169566377997398,0.366741895675659
86250.00,-301.328643798828,-0.024223767220974,-0.108311168849468
86458.33,-298.141998291016,0.208324402570724,-0.336336642503738
86666.67,-291.131378173828,0.0726713016629219,0.214724913239479
86875.00,-286.670104980469,0.150187358260155,0.062707930803299
87083.33,-284.758117675781,0.0339132733643055,0.347739785909653
87291.67,-283.483459472656,0.266461431980133,0.0437058098614216
87500.00,-281.571472167969,0.111429333686829,-0.108311168849468
87708.33,-277.747497558594,-0.00484475353732705,-0.184319660067558
87916.67,-280.296813964844,0.809073865413666,-0.108311168849468
88125.00,-273.286224365234,-0.392425030469894,0.784788608551025
88333.33,-270.736907958984,-0.0823608115315437,0.499756753444672
88541.67,-268.187591552734,0.537767648696899,0.0437058098614216
88750.00,-265.638275146484,0.382735520601273,-0.0323026813566685
88958.33,-261.814300537109,0.208324402570724,-0.336336642503738
89166.67,-257.990356445313,0.208324402570724,0.00570156471803784
89375.00,-259.265014648438,-0.256771951913834,0.347739785909653
89583.33,-257.35302734375,0.712178766727448,0.347739785909653
89791.67,-254.166381835938,0.169566377997398,-0.146315410733223
90000.00,-249.067749023438,0.266461431980133,0.062707930803299
90208.33,-250.342407226563,-0.314908981323242,-0.260328143835068
90416.67,-245.243789672852,-0.237392917275429,-0.260328143835068
90625.00,-241.419815063477,0.111429333686829,-0.108311168849468
90833.33,-238.870513916016,-0.431183069944382,0.062707930803299
91041.67,-237.595855712891,-0.101739823818207,0.062707930803299
91250.00,-232.49723815918,0.42149356007576,0.0437058098614216
91458.33,-231.222579956055,0.343977510929108,-0.260328143835068
91666.67,-227.39860534668,0.266461431980133,-0.0323026813566685
91875.00,-223.574645996094,0.130808338522911,-0.298332393169403
92083.33,-222.937316894531,0.169566377997398,0.195722788572311
92291.67,-217.838684082031,0.0339132733643055,0.271731287240982
92500.00,-212.102737426758,-0.12111883610487,0.936805605888367
92708.33,-210.828079223633,-0.0629817992448807,-0.0893090516328812
92916.67,-207.004119873047,-0.12111883610487,-0.013300558552146
93125.00,-204.454803466797,-0.528078138828278,-0.260328143835068
93333.33,-199.356185913086,-0.024223767220974,-0.0323026813566685
93541.67,-197.444198608398,-0.0436027832329273,0.062707930803299
93750.00,-192.345581054688,0.692799746990204,0.271731287240982
93958.33,-190.43359375,-0.024223767220974,0.195722788572311
94166.67,-187.246948242188,-0.00484475353732705,0.0247036870568991
94375.00,-181.511001586914,-0.159876868128777,-0.412345141172409
94583.33,-178.324356079102,0.0339132733643055,-0.39334300160408
94791.67,-172.588409423828,-0.0436027832329273,-0.0323026813566685
95000.00,-171.313751220703,-0.140497848391533,0.157718554139137
95208.33,-167.489791870117,-0.0629817992448807,0.0437058098614216
95416.67,-165.57780456543,-0.353667020797729,0.214724913239479
95625.00,-159.204528808594,-0.218013912439346,-0.241326034069061
95833.33,-154.743240356445,-0.314908981323242,-0.260328143835068
