Time (microseconds),V_ch1,I_ch1_f0,I_ch2_f
58125.00,107.198516845703,0.0141843892633915,4.21245574951172
58333.33,111.659805297852,-0.109733760356903,4.33683967590332
58541.67,112.934463500977,-0.191512435674667,4.4776725769043
58750.00,117.39575958252,-0.196075111627579,4.62365818023682
58958.33,120.582397460938,-0.203922033309937,4.77297210693359
59166.67,127.593002319336,-0.101221270859241,4.90813016891479
59375.00,126.318351745605,-0.176038831472397,5.0258936882019
59583.33,132.054306030273,-0.215342357754707,5.17353010177612
59791.67,133.966278076172,-0.173603966832161,5.36601495742798
60000.00,137.790252685547,-0.102739237248898,5.5181040763855
60208.33,140.97688293457,-0.108306132256985,5.63285112380981
60416.67,146.712844848633,-0.159963771700859,5.77051973342896
60625.00,150.536804199219,0.00147684291005135,5.92363262176514
60833.33,154.998107910156,0.0408770143985748,6.06948280334473
61041.67,158.822067260742,-0.187040060758591,6.21579837799072
61250.00,162.646041870117,-0.3248171210289,6.38121318817139
61458.33,166.470001220703,-0.25019171833992,6.5513596534729
61666.67,167.744659423828,-0.241992801427841,6.68854379653931
61875.00,174.117935180664,-0.12111097574234,6.82110500335693
62083.33,174.117935180664,0.0650973841547966,6.98098468780518
62291.67,179.216552734375,0.0823634713888168,7.14888668060303
62500.00,181.128540039063,-0.00453781895339489,7.29548358917236
62708.33,189.413803100586,-0.122669599950314,7.41664123535156
62916.67,193.237777709961,-0.0720192790031433,7.55305528640747
63125.00,198.336395263672,-0.0165729485452175,7.70788145065308
63333.33,198.973724365234,-0.158030584454536,7.85818719863892
63541.67,204.709671020508,-0.078520841896534,8.01149368286133
63750.00,202.79768371582,0.0555757693946362,8.18480682373047
63958.33,211.082946777344,0.103769883513451,8.33927917480469
64166.67,217.456237792969,0.220404580235481,8.47633361816406
64375.00,215.544250488281,-0.0045829564332962,8.60877418518066
64583.33,222.55485534668,-0.228206768631935,8.74269485473633
64791.67,226.378814697266,-0.209262996912003,8.88085460662842
65000.00,230.202789306641,-0.103140816092491,9.03154945373535
65208.33,231.477447509766,0.0405202656984329,9.17229270935059
65416.67,235.938735961914,0.185258537530899,9.2923469543457
65625.00,234.026748657227,0.342798173427582,9.41625213623047
65833.33,242.949340820313,0.238032728433609,9.53079414367676
66041.67,238.488052368164,0.0762379243969917,9.64816856384277
66250.00,246.773315429688,0.266373634338379,9.76816082000732
66458.33,250.597274780273,0.216772988438606,9.85898017883301
66666.67,252.509262084961,-0.0431308373808861,9.9314489364624
66875.00,257.607879638672,-0.198611006140709,10.0443935394287
67083.33,258.245208740234,-0.260697454214096,10.1588544845581
67291.67,262.706512451172,0.0149302259087563,10.2646656036377
67500.00,263.343841552734,0.182268619537354,10.373969078064
67708.33,265.255828857422,0.174131542444229,10.4635229110718
67916.67,265.893157958984,0.102928847074509,10.5463094711304
68125.00,269.079772949219,-0.0964604690670967,10.6142234802246
68333.33,264.618499755859,0.0429211780428886,10.6971101760864
68541.67,276.090393066406,0.148878738284111,10.7967090606689
68750.00,276.090393066406,0.0876459181308746,10.8801651000977
68958.33,276.090393066406,0.0346033647656441,10.9372100830078
69166.67,280.551696777344,-0.0403240695595741,10.9870710372925
69375.00,279.914367675781,0.032060943543911,11.0676288604736
69583.33,283.101013183594,0.070490226149559,11.1334829330444
69791.67,284.375640869141,0.00360918045043945,11.1914882659912
70000.00,285.012969970703,-0.175605595111847,11.2565975189209
70208.33,286.287628173828,-0.0972515046596527,11.2938098907471
70416.67,289.474273681641,0.0860866755247116,11.3339538574219
70625.00,289.474273681641,0.183013692498207,11.3926048278809
70833.33,294.572906494141,0.118535295128822,11.4518489837646
71041.67,292.023590087891,0.0332907289266586,11.5066165924072
71250.00,294.572906494141,0.10196777433157,11.5436038970947
71458.33,297.122222900391,-0.0471489802002907,11.5548191070557
71666.67,298.396881103516,-0.100741311907768,11.5651865005493
71875.00,301.58349609375,-0.113795191049576,11.6192865371704
72083.33,300.308837890625,-0.255043238401413,11.685094833374
72291.67,300.946166992188,-0.336843132972717,11.7344427108765
72500.00,302.220825195313,-0.285549432039261,11.7829322814941
72708.33,303.495483398438,-0.267114549875259,11.8220138549805
72916.67,304.770141601563,-0.390838444232941,11.8423452377319
73125.00,306.68212890625,-0.453925967216492,11.8324203491211
73333.33,307.319458007813,-0.464185297489166,11.8404769897461
73541.67,308.594116210938,-0.343730211257935,11.8823900222778
73750.00,307.319458007813,-0.288024604320526,11.9268789291382
73958.33,309.2314453125,-0.261796981096268,11.9593896865845
74166.67,309.868774414063,-0.246163710951805,11.9693393707275
74375.00,308.594116210938,-0.215716689825058,11.9670486450195
74583.33,311.78076171875,-0.22339540719986,11.9764194488525
74791.67,310.506103515625,-0.195119559764862,11.9936981201172
75000.00,313.055419921875,-0.160128802061081,12.0312118530273
75208.33,310.506103515625,-0.240659892559052,12.0615825653076
75416.67,317.516693115234,-0.164081707596779,12.0537576675415
75625.00,315.604705810547,-0.0620742700994015,12.0651922225952
75833.33,313.692749023438,-0.0316200703382492,12.0929946899414
76041.67,313.692749023438,-0.144817143678665,12.127311706543
76250.00,313.692749023438,-0.104807525873184,12.1619081497192
76458.33,312.418090820313,-0.0655996724963188,12.165168762207
76666.67,315.604705810547,-0.0639226585626602,12.1624393463135
76875.00,313.692749023438,0.0546152107417583,12.168532371521
77083.33,315.604705810547,0.0103179514408112,12.2000131607056
77291.67,315.604705810547,-0.0676735490560532,12.2492198944092
77500.00,316.879364013672,0.0284386910498142,12.2717313766479
77708.33,321.340667724609,-0.0487467646598816,12.2839260101318
77916.67,319.428680419922,-0.231664925813675,12.3066864013672
78125.00,320.066009521484,-0.0553280040621758,12.3363437652588
78333.33,316.242034912109,0.101153910160065,12.3580150604248
78541.67,318.791351318359,0.0332510024309158,12.3780479431152
78750.00,315.604705810547,0.0585037134587765,12.3879518508911
78958.33,318.154022216797,0.123443514108658,12.3798742294312
79166.67,316.879364013672,0.140575662255287,12.3673810958862
79375.00,316.242034912109,0.0287977829575539,12.3529605865479
79583.33,318.154022216797,0.0258676670491695,12.3389120101929
79791.67,316.879364013672,0.235856458544731,12.3517732620239
80000.00,323.889984130859,0.199598044157028,12.3895111083984
80208.33,317.516693115234,0.167945474386215,12.4071636199951
80416.67,315.604705810547,0.193812280893326,12.4062509536743
80625.00,319.428680419922,0.19690166413784,12.4240751266479
80833.33,318.154022216797,0.166976407170296,12.4333715438843
81041.67,317.516693115234,-0.00516362860798836,12.4089374542236
81250.00,318.154022216797,-0.0235806982964277,12.4107627868652
81458.33,318.154022216797,0.069114051759243,12.4138851165771
81666.67,316.879364013672,0.164499551057816,12.3952322006226
81875.00,315.604705810547,0.0746386721730232,12.3751163482666
82083.33,319.428680419922,0.0113072451204062,12.3665733337402
82291.67,316.879364013672,0.00716736447066069,12.3543672561646
82500.00,318.154022216797,-0.112255655229092,12.3402118682861
82708.33,316.879364013672,-0.254489928483963,12.315637588501
82916.67,317.516693115234,-0.286987364292145,12.2785596847534
83125.00,316.879364013672,-0.0690036863088608,12.2471570968628
83333.33,315.604705810547,0.0652033239603043,12.2123832702637
83541.67,313.692749023438,0.0265375301241875,12.1673135757446
83750.00,313.055419921875,0.018848218023777,12.1033906936646
83958.33,311.143432617188,0.0843629390001297,12.0371179580688
84166.67,310.506103515625,0.0334234647452831,11.9607753753662
84375.00,308.594116210938,-0.0904050320386887,11.8873310089111
84583.33,302.858154296875,-0.147323027253151,11.8194370269775
84791.67,306.68212890625,-0.0932939052581787,11.7480573654175
85000.00,302.220825195313,-0.0924972593784332,11.6547870635986
85208.33,301.58349609375,-0.129453629255295,11.5398445129395
85416.67,296.484893798828,-0.130321472883224,11.4206647872925
85625.00,292.660919189453,-0.143047600984573,11.3104915618896
85833.33,291.386260986328,-0.259349375963211,11.208643913269
86041.67,290.111602783203,-0.325976520776749,11.1173658370972
86250.00,283.738342285156,-0.250608384609222,11.0286769866943
86458.33,283.738342285156,-0.130414500832558,10.9323310852051
86666.67,282.463684082031,-0.0872170105576515,10.8217258453369
86875.00,274.815734863281,-0.220662623643875,10.7051191329956
87083.33,273.541076660156,-0.225172966718674,10.6231727600098
87291.67,272.266418457031,-0.177137076854706,10.5474195480347
87500.00,274.815734863281,-0.0729734599590302,10.4443626403809
87708.33,265.893157958984,-0.0541585572063923,10.3268346786499
87916.67,265.893157958984,-0.252231270074844,10.2167530059814
88125.00,259.519866943359,-0.373075187206268,10.1257610321045
88333.33,258.245208740234,-0.385470747947693,10.0402088165283
88541.67,254.421249389648,-0.271990537643433,9.94532585144043
88750.00,251.871932983398,-0.280862838029861,9.86766529083252
88958.33,250.597274780273,-0.16611635684967,9.78869342803955
89166.67,248.047973632813,-0.0876339673995972,9.68984127044678
89375.00,247.41064453125,-0.245640933513641,9.59271621704102
89583.33,245.498657226563,-0.227943032979965,9.50293064117432
89791.67,246.773315429688,-0.103647276759148,9.42639255523682
90000.00,240.400039672852,0.0217169038951397,9.35779190063477
90208.33,238.488052368164,0.072979710996151,9.27068138122559
90416.67,234.026748657227,0.0169181264936924,9.17363929748535
90625.00,232.114776611328,0.102290622889996,9.09541988372803
90833.33,230.202789306641,0.288151204586029,9.03316402435303
91041.67,227.653472900391,0.336327850818634,8.94402027130127
91250.00,224.466842651367,0.279157102108002,8.82858467102051
91458.33,220.642868041992,0.0786037296056747,8.70823001861572
91666.67,220.00553894043,0.0748034119606018,8.57112312316895
91875.00,215.544250488281,0.0734375789761543,8.45083904266357
92083.33,214.269592285156,0.0170826800167561,8.35687732696533
92291.67,211.082946777344,0.114763967692852,8.24847602844238
92500.00,207.258987426758,0.131249129772186,8.10231399536133
92708.33,204.709671020508,0.0564814060926437,7.94709348678589
92916.67,199.611053466797,0.0606455653905869,7.80073118209839
93125.00,197.061737060547,0.11179906129837,7.66686582565308
93333.33,194.512435913086,0.167426243424416,7.54168081283569
93541.67,189.413803100586,0.268111020326614,7.42739248275757
93750.00,186.864501953125,0.0373911112546921,7.30020046234131
93958.33,183.04052734375,-0.0765648484230042,7.15390062332153
94166.67,177.941909790039,-0.0430350713431835,6.9985523223877
94375.00,175.392593383789,-0.0682272017002106,6.83627557754517
94583.33,171.568618774414,-0.0710740983486176,6.67764616012573
94791.67,167.107330322266,-0.339003145694733,6.52813243865967
95000.00,166.470001220703,-0.460124880075455,6.40140628814697
95208.33,161.371383666992,-0.187093079090118,6.26846075057983
95416.67,158.18473815918,-0.00206626951694489,6.11540555953979
95625.00,153.086120605469,-0.0472959689795971,5.9624285697937
95833.33,149.262145996094,-0.2621790766716,5.82532072067261
96041.67,146.07551574707,-0.444928675889969,5.70575475692749
