Time (microseconds),V_ch1,I_ch1_f0,I_ch2_f
0.00,1.40209019184113,-2.23777318000793,0.04228251054883
208.33,4.58872938156128,-2.14809226989746,0.0545963309705257
416.67,7.1380410194397,-1.86757659912109,0.0595174357295036
625.00,7.77536869049072,-1.52468228340149,0.0482703037559986
833.33,14.7859754562378,-1.3207540512085,0.0220768060535192
1041.67,19.8845977783203,-1.2102198600769,0.0107870809733868
1250.00,19.2472705841064,-0.872552633285522,0.00753069669008255
1458.33,27.5325317382813,-0.509118139743805,0.00164834316819906
1666.67,31.3564987182617,-0.33505055308342,0.0170329753309488
1875.00,37.7297782897949,-0.0366206243634224,0.0369990803301334
2083.33,38.3671035766602,0.28167650103569,0.0375059209764004
2291.67,41.5537452697754,0.737463176250458,0.0465906411409378
2500.00,46.0150413513184,1.37301290035248,0.0499627031385899
2708.33,48.5643501281738,1.74419212341309,0.0458997786045074
2916.67,51.1136627197266,1.87759327888489,0.0600942820310593
3125.00,56.8496131896973,2.12416505813599,0.0803962275385857
3333.33,61.3109092712402,2.47968864440918,0.0948558151721954
3541.67,62.585563659668,2.8743691444397,0.0996064841747284
3750.00,67.0468597412109,3.02863073348999,0.0903558358550072
3958.33,69.5961685180664,2.96613693237305,0.060981847345829
4166.67,75.3321228027344,3.04919767379761,0.0395718328654766
4375.00,76.6067733764648,3.20319199562073,0.0463463813066483
4583.33,81.0680694580078,3.3330225944519,0.0518909469246864
4791.67,82.3427276611328,3.34244084358215,0.0484003163874149
5000.00,87.4413528442383,3.11616277694702,0.0286591313779354
5208.33,86.8040237426758,2.86724662780762,0.00969181209802628
5416.67,93.8146286010742,2.81502914428711,0.00867224484682083
5625.00,95.0892868041992,2.84591913223267,0.00557568296790123
5833.33,99.5505752563477,2.75150012969971,-0.00877510942518711
6041.67,103.374549865723,2.65549468994141,-0.0155792441219091
6250.00,107.835838317871,2.60236930847168,-0.00679085543379188
6458.33,110.385154724121,2.79431796073914,0.011385589838028
6666.67,112.934463500977,3.21090221405029,0.0296244323253632
6875.00,118.033088684082,3.2054443359375,0.0328426361083984
7083.33,119.945068359375,2.98623371124268,0.0279194675385952
7291.67,125.681022644043,2.957106590271,0.0240863673388958
7500.00,126.955673217773,3.0211238861084,0.03490324690938
7708.33,132.054306030273,3.13723826408386,0.0535188540816307
7916.67,135.878265380859,3.24724769592285,0.049187183380127
8125.00,136.515594482422,3.28678512573242,0.0279505010694265
8333.33,139.702239990234,3.1085741519928,0.0176529176533222
8541.67,151.174133300781,2.95141887664795,0.00669751316308975
8750.00,149.899475097656,2.88873052597046,-0.00917408801615238
8958.33,153.723449707031,2.76067924499512,-0.0130760101601481
9166.67,160.096725463867,2.72086501121521,0.00126732606440783
