Time (microseconds),V_ch1,I_ch1_f0,I_ch2_f
0.00,2.67674589157104,-0.230445742607117,0.0447212979197502
208.33,2.67674589157104,0.0692524313926697,0.0231040958315134
416.67,10.962007522583,-0.0216641370207071,0.0275330729782581
625.00,13.5113191604614,-0.246759936213493,0.0517317689955235
833.33,20.5219249725342,-0.420765697956085,0.044663093984127
1041.67,21.1592540740967,-0.359160840511322,0.0122800655663013
1250.00,24.9832210540771,-0.243913441896439,-0.0140656353905797
1458.33,28.1698589324951,-0.444571137428284,-0.0427284315228462
1666.67,32.6311531066895,-0.336680918931961,-0.047684658318758
1875.00,33.268482208252,-0.229627072811127,-0.0221096929162741
2083.33,40.2790908813477,-0.172530755400658,-0.0049296161159873
2291.67,43.4657287597656,-0.269945591688156,-0.000536119099706411
2500.00,45.3777122497559,-0.484962612390518,-6.47241831757128E-05
2708.33,51.7509918212891,-0.43809711933136,-0.0182973518967628
2916.67,55.5749588012695,-0.396425306797028,-0.0265359152108431
3125.00,60.6735801696777,-0.275927573442459,-0.0183555372059345
3333.33,61.9482345581055,0.0156636536121368,-0.00433123111724854
3541.67,65.7722015380859,0.101839751005173,0.0172494128346443
3750.00,69.5961685180664,0.0397046022117138,0.0393532067537308
3958.33,75.9694519042969,0.0980658084154129,0.049734354019165
4166.67,74.0574645996094,0.212147429585457,0.0263022743165493
4375.00,81.0680694580078,0.352461993694305,0.00607703812420368
4583.33,84.2547073364258,0.340819716453552,0.0060486625880003
4791.67,88.7160034179688,0.293185710906982,0.00458640092983842
5000.00,89.9906616210938,0.207787871360779,0.0247751027345657
5208.33,93.1772994995117,0.0901964232325554,0.0671326071023941
5416.67,100.18790435791,0.0665555745363235,0.0818765461444855
5625.00,101.462562561035,0.0642662048339844,0.0574514418840408
5833.33,102.73722076416,0.0820647478103638,0.0291280727833509
6041.67,106.561187744141,-0.0667163133621216,0.0302297435700893
6250.00,109.747825622559,-0.238123163580894,0.0355562493205071
6458.33,112.297134399414,-0.132134437561035,0.0203757919371128
6666.67,118.670417785645,0.0487213432788849,0.0321911051869392
6875.00,121.2197265625,0.0330281630158424,0.0402414500713348
7083.33,125.04369354248,-0.152618229389191,0.0232708901166916
7291.67,128.230331420898,-0.21933925151825,0.0197890922427177
7500.00,132.054306030273,-0.181247562170029,0.0151343904435635
7708.33,135.240936279297,-0.142729014158249,0.0216016843914986
7916.67,139.702239990234,-0.104057058691978,0.0491206906735897
8125.00,143.52619934082,-0.19567933678627,0.0601997189223766
8333.33,146.07551574707,0.0879545360803604,0.0646973624825478
8541.67,149.262145996094,0.382312655448914,0.0702911391854286
8750.00,154.998107910156,0.270855516195297,0.0690000504255295
8958.33,156.910079956055,0.100448608398438,0.0685245394706726
9166.67,161.371383666992,-0.0849376395344734,0.0609048083424568
9375.00,167.107330322266,0.133962035179138,0.0445267222821712
9583.33,170.293975830078,0.31194806098938,0.0301043763756752
9791.67,174.117935180664,0.152459889650345,0.0275421887636185
10000.00,179.853881835938,0.15721121430397,0.0452780574560165
10208.33,183.04052734375,0.276854008436203,0.0595195442438126
10416.67,187.501815795898,0.375717431306839,0.0511443130671978
10625.00,191.325790405273,0.411248803138733,0.0333498008549213
10833.33,197.061737060547,0.479882776737213,0.0233621969819069
11041.67,198.973724365234,0.535585224628448,0.0241815913468599
11250.00,201.523040771484,0.574226021766663,0.0299651697278023
11458.33,204.072341918945,0.687427222728729,0.0367477014660835
11666.67,209.808303833008,0.635004878044128,0.0372735373675823
11875.00,213.632263183594,0.672028422355652,0.0305794849991798
12083.33,218.093551635742,0.977068901062012,0.0107490252703428
12291.67,220.642868041992,1.24808502197266,0.016829714179039
12500.00,227.653472900391,1.42618012428284,0.0339391157031059
12708.33,228.290802001953,1.57708692550659,0.0483194962143898
12916.67,232.752105712891,1.86719298362732,0.0652031973004341
13125.00,237.850723266602,2.08318471908569,0.0535263791680336
13333.33,237.213394165039,2.11115479469299,0.0456040650606155
13541.67,237.850723266602,2.17086410522461,0.0454606078565121
13750.00,243.586669921875,2.26060175895691,0.0381478406488895
13958.33,246.773315429688,2.41699552536011,0.0270796231925488
14166.67,250.597274780273,2.73390197753906,0.0254640392959118
14375.00,253.146591186523,3.04642558097839,0.0440749749541283
14583.33,256.970550537109,3.189781665802,0.0677415803074837
14791.67,260.794525146484,3.42130970954895,0.0774133875966072
15000.00,260.157196044922,3.56659173965454,0.0612237453460693
15208.33,265.255828857422,3.61880588531494,0.0405134633183479
15416.67,262.706512451172,3.69343566894531,0.0307025015354156
15625.00,268.442474365234,3.76370716094971,0.0438914448022842
15833.33,268.442474365234,3.96896886825562,0.0639818459749222
16041.67,274.178405761719,3.99928998947144,0.07393778860569
16250.00,276.090393066406,3.99777293205261,0.0702170580625534
16458.33,278.002380371094,4.1586127281189,0.0595973618328571
16666.67,278.639709472656,4.37780284881592,0.0562423579394817
16875.00,281.189025878906,4.49382257461548,0.0387805923819542
17083.33,283.738342285156,4.5541410446167,0.0334086790680885
17291.67,283.738342285156,4.7806544303894,0.0248526558279991
17500.00,285.012969970703,4.92413377761841,-0.00316119939088821
