Time (microseconds),V_ch1,I_ch1_f0,I_ch2_f
0.00,2.03941798210144,-0.00374835822731256,-0.0673700496554375
208.33,7.77536869049072,0.0638275370001793,0.0796011388301849
416.67,10.962007522583,-0.0546493977308273,0.221927538514137
625.00,7.77536869049072,0.00208398513495922,0.366422295570374
833.33,15.4233026504517,0.0162667594850063,0.507177472114563
1041.67,23.7085647583008,-0.152435138821602,0.638731479644775
1250.00,22.4339084625244,-0.237894803285599,0.766087770462036
1458.33,29.4445152282715,-0.27481597661972,0.892435669898987
1666.67,33.9058113098145,-0.163943126797676,1.04010987281799
1875.00,35.8177947998047,-0.0930600315332413,1.19601035118103
2083.33,39.0044326782227,-0.21655547618866,1.34084713459015
2291.67,42.1910743713379,-0.242318198084831,1.48838067054749
2500.00,47.2896957397461,-0.102606572210789,1.62620079517365
2708.33,49.2016792297363,-0.102051332592964,1.76222169399261
2916.67,53.6629753112793,-0.151508688926697,1.91237568855286
3125.00,55.5749588012695,-0.107212454080582,2.07415866851807
3333.33,60.0362510681152,-0.196813374757767,2.23233151435852
3541.67,64.4975509643555,-0.284879863262177,2.38860321044922
3750.00,67.0468597412109,-0.161352962255478,2.52732086181641
3958.33,69.5961685180664,-0.12316469848156,2.66704368591309
4166.67,72.7828063964844,-0.109439894556999,2.82205581665039
4375.00,78.5187606811523,0.0630848407745361,2.9754056930542
4583.33,81.0680694580078,0.131297081708908,3.12291073799133
4791.67,85.5293655395508,0.0564986392855644,3.24060010910034
5000.00,87.4413528442383,0.0730659812688828,3.3580117225647
5208.33,93.1772994995117,0.023156238719821,3.48378276824951
5416.67,98.2759246826172,-0.0444381535053253,3.61871719360352
5625.00,99.5505752563477,-0.0128674479201436,3.76786684989929
5833.33,103.374549865723,-0.00152098573744297,3.89712882041931
6041.67,106.561187744141,0.0894564986228943,4.01231384277344
6250.00,108.473167419434,0.0849109888076782,4.15613126754761
6458.33,111.659805297852,0.0212062075734138,4.30774831771851
6666.67,115.483772277832,-0.0637603253126144,4.44072723388672
6875.00,119.307739257813,-0.156368300318718,4.56940078735352
7083.33,119.945068359375,-0.0903376489877701,4.70271062850952
7291.67,125.681022644043,0.107192844152451,4.82163763046265
7500.00,130.779647827148,0.0664569512009621,4.93157720565796
7708.33,131.416976928711,-0.028875945135951,5.05690288543701
7916.67,137.790252685547,-0.0383099839091301,5.19286155700684
8125.00,137.790252685547,-0.0789432376623154,5.35229253768921
8333.33,143.52619934082,-0.0190614070743322,5.52552318572998
8541.67,146.712844848633,-0.00374708394519985,5.66555833816528
8750.00,151.174133300781,-0.128592520952225,5.7878303527832
8958.33,154.998107910156,-0.18587601184845,5.93245458602905
9166.67,157.547409057617,-0.100942671298981,6.08194637298584
9375.00,162.008712768555,-0.194560021162033,6.23162841796875
9583.33,167.744659423828,-0.153720587491989,6.38148736953735
9791.67,171.568618774414,0.109241552650928,6.53438091278076
10000.00,174.117935180664,0.290649354457855,6.67572021484375
10208.33,174.117935180664,0.312397241592407,6.79345369338989
10416.67,177.941909790039,0.289177805185318,6.92095851898193
10625.00,180.4912109375,0.330489695072174,7.0718560218811
10833.33,183.677856445313,0.450858056545258,7.2300181388855
11041.67,190.688461303711,0.680331647396088,7.36473989486694
11250.00,197.061737060547,0.967638850212097,7.48928022384644
11458.33,199.611053466797,1.09572505950928,7.63456535339355
11666.67,203.435012817383,1.0796879529953,7.78610324859619
11875.00,207.89631652832,1.16082382202148,7.94198560714722
12083.33,208.533645629883,1.18998396396637,8.09183120727539
12291.67,213.632263183594,1.1570143699646,8.2274808883667
12500.00,212.994934082031,1.28172159194946,8.34139060974121
12708.33,218.093551635742,1.4755117893219,8.44956398010254
12916.67,216.181579589844,1.61964511871338,8.56105136871338
13125.00,226.378814697266,1.6466178894043,8.67847347259521
13333.33,228.928131103516,1.83011102676392,8.79276657104492
13541.67,231.477447509766,2.15054988861084,8.90703773498535
13750.00,234.664077758789,2.16019415855408,9.01698112487793
13958.33,239.125381469727,2.25676703453064,9.11287212371826
14166.67,234.664077758789,2.46527433395386,9.22592926025391
14375.00,242.949340820313,2.78849601745605,9.3419303894043
14583.33,246.773315429688,3.10328912734985,9.43624019622803
14791.67,245.498657226563,3.07986879348755,9.52055168151855
