Time (microseconds),V_ch1,V_ch2,V_ch3,I_ch1_f,I_ch2_f,I_ch3_f
7708.33,72.1454849243164,-126.159019470215,46.238166809082,0.385234653949738,-0.931468188762665,0.522737503051758
7916.67,73.4201354980469,-123.609703063965,40.5022163391113,0.411407023668289,-0.920239567756653,0.473597407341003
8125.00,74.0574645996094,-123.609703063965,41.1395454406738,0.424617618322372,-0.917757630348206,0.433915048837662
8333.33,78.5187606811523,-117.873756408691,37.9529037475586,0.451474994421005,-0.924079477787018,0.387179374694824
8541.67,81.0680694580078,-117.236427307129,34.1289367675781,0.485822051763535,-0.938539743423462,0.349001705646515
8750.00,80.4307403564453,-118.511085510254,32.8542823791504,0.513179898262024,-0.928930759429932,0.345301866531372
8958.33,84.2547073364258,-117.873756408691,29.0303153991699,0.537737965583801,-0.902097523212433,0.344035685062408
9166.67,87.4413528442383,-115.961769104004,25.2063484191895,0.56995952129364,-0.880882263183594,0.308400452136993
9375.00,90.6279907226563,-116.599098205566,23.2943649291992,0.580707311630249,-0.87993860244751,0.268996119499207
9583.33,92.5399703979492,-113.412460327148,20.1077251434326,0.586981594562531,-0.915685057640076,0.248365998268127
9791.67,90.6279907226563,-113.412460327148,17.5584125518799,0.6118203997612,-0.95016610622406,0.235039055347443
10000.00,93.1772994995117,-113.412460327148,15.646430015564,0.621601462364197,-0.967681050300598,0.216257125139236
10208.33,95.0892868041992,-110.863151550293,12.4597902297974,0.658469080924988,-0.971666097640991,0.207510769367218
10416.67,95.0892868041992,-108.313835144043,9.91047954559326,0.707927942276001,-0.982530117034912,0.196553334593773
10625.00,98.2759246826172,-103.215217590332,6.08651208877563,0.742665231227875,-1.01483166217804,0.183551922440529
10833.33,101.462562561035,-103.8525390625,5.44918441772461,0.796745002269745,-1.02602362632751,0.183739304542542
11041.67,101.462562561035,-105.764526367188,3.5372006893158,0.844541132450104,-1.03708779811859,0.173860311508179
11250.00,103.374549865723,-103.215217590332,-1.56142210960388,0.87188333272934,-1.06885635852814,0.166881948709488
11458.33,105.286529541016,-103.215217590332,-3.47340559959412,0.886175334453583,-1.09822404384613,0.149660721421242
11666.67,109.110496520996,-102.57788848877,-2.83607792854309,0.916961431503296,-1.12537229061127,0.119380638003349
11875.00,110.385154724121,-99.3912506103516,-7.29737281799316,0.973246693611145,-1.12174832820892,0.104313157498837
12083.33,109.110496520996,-98.7539215087891,-11.1213397979736,0.996720314025879,-1.10547399520874,0.0939744338393211
12291.67,111.659805297852,-100.02857208252,-11.7586679458618,1.00377488136292,-1.12776637077332,0.0722107738256454
12500.00,112.934463500977,-96.8419342041016,-14.3079795837402,1.02860271930695,-1.1361677646637,0.0499377846717834
12708.33,112.934463500977,-93.6552963256836,-17.4946174621582,1.05155432224274,-1.12670183181763,0.0487344302237034
12916.67,116.121101379395,-87.9193420410156,-21.3185863494873,1.07057464122772,-1.15026199817657,0.0533661395311356
13125.00,116.758430480957,-89.1940002441406,-21.9559135437012,1.08010268211365,-1.18065786361694,0.0353893488645554
13333.33,119.307739257813,-90.4686584472656,-23.8678970336914,1.09989452362061,-1.18721616268158,0.0252332370728254
13541.67,118.033088684082,-90.4686584472656,-26.4172077178955,1.11745834350586,-1.1731743812561,0.0309229642152786
13750.00,121.857055664063,-91.1059875488281,-28.3291912078857,1.13003361225128,-1.15301370620728,0.0153602650389075
13958.33,121.857055664063,-86.6446914672852,-32.1531600952148,1.14385533332825,-1.1573531627655,-0.00333442073315382
14166.67,125.681022644043,-84.7327041625977,-33.4278144836426,1.13320028781891,-1.17716097831726,-0.0048199724406004
14375.00,124.406364440918,-84.0953750610352,-35.9771270751953,1.11309885978699,-1.18111157417297,-0.00762928836047649
14583.33,126.318351745605,-84.7327041625977,-37.251781463623,1.09012305736542,-1.16896724700928,-0.038946907967329
14791.67,127.593002319336,-80.9087371826172,-39.8010940551758,1.07986736297607,-1.16348481178284,-0.0571275614202023
15000.00,128.867660522461,-80.2714080810547,-41.0757484436035,1.10187375545502,-1.16990494728088,-0.0646000653505325
15208.33,129.504989624023,-81.5460662841797,-44.899715423584,1.12807524204254,-1.1729679107666,-0.0585835836827755
15416.67,129.504989624023,-78.3594284057617,-44.899715423584,1.14643847942352,-1.16718316078186,-0.0501497164368629
15625.00,131.416976928711,-77.0847702026367,-46.8116989135742,1.14144623279572,-1.15250134468079,-0.0710738226771355
15833.33,132.054306030273,-75.8101196289063,-48.7236824035645,1.13683128356934,-1.14323723316193,-0.0846725329756737
16041.67,133.328948974609,-77.0847702026367,-49.9983406066895,1.14208436012268,-1.12964701652527,-0.0836012661457062
16250.00,133.966278076172,-73.8981323242188,-49.9983406066895,1.14401149749756,-1.08549118041992,-0.0876370593905449
16458.33,135.878265380859,-74.5354614257813,-48.7236824035645,1.13993501663208,-1.05041635036469,-0.104292139410973
16666.67,134.603607177734,-73.8981323242188,-51.9103240966797,1.10541176795959,-1.02230036258698,-0.133330851793289
16875.00,137.152923583984,-73.2608032226563,-53.1849784851074,1.07422983646393,-0.970460653305054,-0.147250771522522
17083.33,135.240936279297,-71.3488235473633,-53.8223075866699,1.0703010559082,-0.9318727850914,-0.155092626810074
17291.67,137.152923583984,-73.2608032226563,-54.4596328735352,1.07033050060272,-0.878250658512115,-0.192498490214348
17500.00,137.152923583984,-73.2608032226563,-57.0089454650879,1.04033517837524,-0.822218775749207,-0.221333384513855
17708.33,136.515594482422,-70.0741653442383,-57.6462745666504,1.00455176830292,-0.7768834233284,-0.250143229961395
17916.67,136.515594482422,-70.7114944458008,-57.6462745666504,0.983921051025391,-0.719895839691162,-0.294726222753525
18125.00,112.297134399414,-42.0317420959473,-43.6250610351563,0.948739767074585,-0.65285462141037,-0.325169742107391
18333.33,132.691619873047,-48.4050178527832,-58.9209289550781,0.918413937091827,-0.587289810180664,-0.356902658939362
18541.67,132.054306030273,-54.7782974243164,-62.1075668334961,0.902828276157379,-0.545348227024078,-0.397725701332092
18750.00,133.328948974609,-52.8663139343262,-65.9315338134766,0.869381785392761,-0.500832140445709,-0.439771771430969
18958.33,131.416976928711,-47.767692565918,-65.2942047119141,0.840659737586975,-0.466860413551331,-0.482230395078659
19166.67,129.504989624023,-47.1303634643555,-66.5688629150391,0.84339851140976,-0.452688366174698,-0.514300167560577
19375.00,128.230331420898,-40.119758605957,-69.1181716918945,0.843733489513397,-0.433843195438385,-0.550408482551575
19583.33,127.593002319336,-42.6690673828125,-71.030158996582,0.835256099700928,-0.413550138473511,-0.588096141815186
19791.67,122.494384765625,-36.9331169128418,-74.8541259765625,0.853048324584961,-0.387610524892807,-0.61647355556488
20000.00,122.494384765625,-29.9225120544434,-74.8541259765625,0.88560563325882,-0.376555502414703,-0.641988337039948
20208.33,123.769035339355,-27.3731994628906,-76.1287841796875,0.894467055797577,-0.368489950895309,-0.670601010322571
20416.67,121.857055664063,-24.1865615844727,-78.678092956543,0.895336270332336,-0.338057458400726,-0.701359510421753
20625.00,120.582397460938,-19.0879383087158,-78.678092956543,0.918839752674103,-0.303462684154511,-0.742717802524567
20833.33,120.582397460938,-17.8132820129395,-82.5020599365234,0.937637984752655,-0.270764261484146,-0.791720807552338
21041.67,120.582397460938,-17.1759548187256,-83.1393890380859,0.933047890663147,-0.246281057596207,-0.834866464138031
21250.00,116.121101379395,-11.4400033950806,-84.4140396118164,0.920017600059509,-0.227238193154335,-0.84603089094162
21458.33,117.39575958252,-11.4400033950806,-85.6886978149414,0.916026890277863,-0.210352450609207,-0.864249765872955
21666.67,111.022483825684,-6.34138107299805,-88.2380065917969,0.926250636577606,-0.195460826158524,-0.886835932731628
21875.00,112.297134399414,-3.1547417640686,-89.5126647949219,0.941559791564941,-0.178104519844055,-0.91130530834198
22083.33,109.110496520996,0.0318975113332272,-92.0619735717773,0.953515231609344,-0.166367948055267,-0.936797499656677
22291.67,108.473167419434,0.669225335121155,-92.0619735717773,0.961638152599335,-0.149774208664894,-0.955337107181549
22500.00,109.110496520996,5.76784801483154,-93.3366317749023,0.969879508018494,-0.132998466491699,-0.976783752441406
22708.33,107.835838317871,8.95448780059814,-93.9739608764648,0.973104417324066,-0.13041478395462,-1.00235378742218
22916.67,106.561187744141,11.5037984848022,-95.2486190795898,0.986337244510651,-0.125872299075127,-1.02455544471741
23125.00,105.286529541016,14.0531101226807,-97.1605987548828,1.01394748687744,-0.117365010082722,-1.04795122146606
23333.33,105.923858642578,15.3277654647827,-100.347236633301,1.03580975532532,-0.132477134466171,-1.0810672044754
23541.67,101.462562561035,20.4263877868652,-100.347236633301,1.04942953586578,-0.162243530154228,-1.10593640804291
23750.00,101.462562561035,19.1517333984375,-101.621894836426,1.06568133831024,-0.173964083194733,-1.1339522600174
23958.33,97.0012664794922,25.5250110626221,-104.808532714844,1.07924044132233,-0.173310652375221,-1.15051674842834
24166.67,97.0012664794922,29.3489780426025,-104.171203613281,1.07712972164154,-0.175578653812408,-1.1507511138916
24375.00,96.3639373779297,29.986307144165,-105.445861816406,1.06932055950165,-0.180547311902046,-1.15814793109894
24583.33,96.3639373779297,32.5356178283691,-107.357841491699,1.06649506092072,-0.189448565244675,-1.17503798007965
24791.67,93.8146286010742,34.4476013183594,-108.632499694824,1.0653475522995,-0.18403485417366,-1.17844533920288
25000.00,95.0892868041992,38.2715682983398,-107.995170593262,1.0650190114975,-0.151745676994324,-1.17656898498535
25208.33,92.5399703979492,40.8208808898926,-109.907157897949,1.07496690750122,-0.124050721526146,-1.17268049716949
25416.67,90.6279907226563,43.370189666748,-113.73112487793,1.09368240833282,-0.107064917683601,-1.15400755405426
25625.00,86.1666946411133,42.7328643798828,-112.456466674805,1.09194493293762,-0.0985429137945175,-1.13889980316162
25833.33,88.0786743164063,49.7434692382813,-112.456466674805,1.07642579078674,-0.103589206933975,-1.14073002338409
26041.67,89.9906616210938,49.1061401367188,-113.73112487793,1.07159876823425,-0.101073987782001,-1.14385807514191
26250.00,84.2547073364258,50.3807983398438,-116.280433654785,1.05102694034576,-0.0973128229379654,-1.13382542133331
26458.33,87.4413528442383,51.018123626709,-116.280433654785,1.01443552970886,-0.0866557434201241,-1.12885904312134
26666.67,84.8920364379883,52.9301109313965,-116.917762756348,0.970357894897461,-0.0595716759562492,-1.13647413253784
26875.00,84.8920364379883,55.479419708252,-117.55509185791,0.927414536476135,-0.0460226535797119,-1.13848769664764
27083.33,83.6173858642578,55.479419708252,-118.829750061035,0.889913260936737,-0.0334975570440292,-1.12886083126068
27291.67,83.6173858642578,57.3914031982422,-118.829750061035,0.849388003349304,-0.00971275195479393,-1.10488319396973
27500.00,81.0680694580078,58.6660614013672,-118.192420959473,0.811925292015076,0.0151466438546777,-1.09205186367035
27708.33,82.3427276611328,59.9407157897949,-118.829750061035,0.76704216003418,0.0309472121298313,-1.08449828624725
27916.67,79.7934188842773,61.2153701782227,-120.741729736328,0.723354160785675,0.0369375124573708,-1.0681813955307
28125.00,79.7934188842773,60.5780448913574,-121.379058837891,0.688825786113739,0.0632975548505783,-1.04807138442993
28333.33,82.3427276611328,62.4900283813477,-120.741729736328,0.650316536426544,0.106333911418915,-1.03163528442383
28541.67,79.7934188842773,63.1273536682129,-120.104400634766,0.587623953819275,0.133911654353142,-1.02218532562256
28750.00,79.7934188842773,60.5780448913574,-121.379058837891,0.503307938575745,0.1601233035326,-1.01201355457306
28958.33,50.4763336181641,54.8420944213867,-102.896553039551,0.449528366327286,0.206612557172775,-0.991122186183929
29166.67,67.0468597412109,67.5886459350586,-119.467071533203,0.426174283027649,0.2653848528862,-0.97755378484726
29375.00,63.8602180480957,70.1379623413086,-115.005783081055,0.392136752605438,0.296021103858948,-0.975780963897705
29583.33,58.7615966796875,71.4126129150391,-115.643104553223,0.357742458581924,0.320752054452896,-0.958345830440521
29791.67,55.5749588012695,75.2365875244141,-110.544486999512,0.331073224544525,0.375924676656723,-0.945100367069244
30000.00,54.3003005981445,75.873908996582,-113.093795776367,0.289577543735504,0.428363859653473,-0.946498215198517
30208.33,47.2896957397461,78.423225402832,-110.544486999512,0.238037154078484,0.454581588506699,-0.937020123004913
30416.67,47.9270248413086,80.335205078125,-110.544486999512,0.191856294870377,0.475227922201157,-0.926822304725647
30625.00,43.4657287597656,81.60986328125,-107.995170593262,0.160149276256561,0.487851858139038,-0.949705839157104
30833.33,39.6417617797852,79.0605545043945,-107.357841491699,0.138160988688469,0.514600098133087,-0.977322101593018
31041.67,37.7297782897949,84.1591720581055,-107.357841491699,0.100992500782013,0.555123209953308,-0.982746958732605
31250.00,35.1804656982422,86.7084884643555,-106.083190917969,0.0497910194098949,0.581095695495605,-1.00140416622162
31458.33,33.268482208252,88.6204681396484,-104.171203613281,0.00831699371337891,0.612285554409027,-1.01434338092804
31666.67,29.4445152282715,90.5324554443359,-102.259223937988,0.00439330562949181,0.649734437465668,-1.002610206604
31875.00,26.2578754425049,93.0817642211914,-102.896553039551,-0.00362739898264408,0.682917237281799,-1.01258611679077
32083.33,22.4339084625244,94.9937438964844,-101.621894836426,-0.0293483752757311,0.707130193710327,-1.04119455814362
32291.67,21.7965812683105,96.2684020996094,-100.347236633301,-0.0318901240825653,0.752489864826202,-1.05758881568909
32500.00,18.6099414825439,96.9057312011719,-97.1605987548828,-0.0393655821681023,0.793703556060791,-1.08064222335815
32708.33,16.6979579925537,94.9937438964844,-95.8859405517578,-0.0572599470615387,0.791593790054321,-1.10913372039795
32916.67,12.8739910125732,97.5430603027344,-95.2486190795898,-0.0672116950154305,0.792515516281128,-1.12972784042358
33125.00,10.3246803283691,100.09236907959,-92.0619735717773,-0.0822694152593613,0.803419828414917,-1.13296937942505
33333.33,9.05002403259277,103.279006958008,-93.3366317749023,-0.080079548060894,0.811345994472504,-1.13022172451019
33541.67,5.86338520050049,105.190994262695,-91.4246520996094,-0.0582842528820038,0.817237138748169,-1.13270783424377
33750.00,2.67674589157104,105.828323364258,-88.8753356933594,-0.0439941249787807,0.800424575805664,-1.12208187580109
33958.33,0.127434447407722,107.102973937988,-88.2380065917969,-0.0337129607796669,0.793498814105988,-1.1337993144989
34166.67,-3.05920481681824,109.652290344238,-86.9633560180664,-0.0278700478374958,0.825869262218475,-1.13960516452789
34375.00,-6.2458438873291,110.926940917969,-85.6886978149414,-0.0188074111938477,0.84717720746994,-1.13348400592804
34583.33,-8.79515552520752,110.926940917969,-85.0513687133789,0.0203251149505377,0.838154256343842,-1.13356947898865
34791.67,-10.0698108673096,112.201599121094,-84.4140396118164,0.0462487228214741,0.84776359796524,-1.13652062416077
35000.00,-11.3444671630859,110.289611816406,-82.5020599365234,0.0365294255316257,0.875315129756927,-1.15145492553711
35208.33,-17.7177448272705,116.025566101074,-81.8647308349609,0.00777371041476727,0.898630499839783,-1.16310667991638
35416.67,-16.4430904388428,112.201599121094,-81.2274017333984,-0.0290604643523693,0.90797758102417,-1.17028772830963
35625.00,-18.9924011230469,118.57487487793,-79.952751159668,-0.048465870320797,0.920926332473755,-1.16471982002258
35833.33,-22.8163681030273,117.937553405762,-78.678092956543,-0.0686015412211418,0.9350506067276,-1.16100883483887
36041.67,-24.7283515930176,121.12419128418,-76.1287841796875,-0.0872155129909515,0.942363381385803,-1.15757822990417
36250.00,-26.0030078887939,122.39884185791,-76.1287841796875,-0.103690534830093,0.954867601394653,-1.15009880065918
36458.33,-33.013614654541,123.036170959473,-74.216796875,-0.118188239634037,0.972889006137848,-1.15539085865021
36666.67,-32.3762855529785,117.937553405762,-73.5794677734375,-0.121338739991188,1.00678086280823,-1.15094876289368
36875.00,-34.9255981445313,123.673500061035,-71.6674880981445,-0.131573706865311,1.0180070400238,-1.11955785751343
37083.33,-35.5629234313965,126.222808837891,-69.755500793457,-0.130051344633102,1.01402449607849,-1.07905089855194
37291.67,-33.013614654541,123.673500061035,-71.6674880981445,-0.103747323155403,1.01536905765533,-1.05883753299713
37500.00,-36.8375816345215,126.860137939453,-68.480842590332,-0.0874859616160393,1.01661205291748,-1.0444598197937
37708.33,-39.386890411377,128.772125244141,-67.8435211181641,-0.0929566919803619,1.02063310146332,-1.04050290584564
37916.67,-40.661548614502,130.046783447266,-67.2061920166016,-0.0980139896273613,1.03009438514709,-1.04761517047882
38125.00,-43.8481864929199,128.134796142578,-68.480842590332,-0.105618119239807,1.04458487033844,-1.01900720596313
38333.33,-45.1228446960449,130.046783447266,-67.2061920166016,-0.130953997373581,1.04505586624146,-0.981791019439697
38541.67,-45.1228446960449,128.772125244141,-66.5688629150391,-0.154375195503235,1.02251482009888,-0.971081852912903
38750.00,-46.3974990844727,132.596084594727,-65.2942047119141,-0.156255483627319,0.984444916248322,-0.954001843929291
38958.33,-47.0348281860352,126.222808837891,-64.0195541381836,-0.158725932240486,0.954996109008789,-0.905183911323547
39166.67,-46.3974990844727,132.596084594727,-64.6568756103516,-0.191764444112778,0.941415131092072,-0.847130954265594
39375.00,-48.9468116760254,133.870742797852,-64.0195541381836,-0.242809355258942,0.925270438194275,-0.799209296703339
39583.33,-44.4855155944824,131.321441650391,-64.6568756103516,-0.288532197475433,0.892395436763763,-0.764961421489716
39791.67,-38.1122360229492,108.377632141113,-36.6144523620605,-0.33006739616394,0.871339082717896,-0.704581081867218
40000.00,-48.9468116760254,127.497467041016,-43.6250610351563,-0.372857242822647,0.869106352329254,-0.642301738262177
40208.33,-54.6827621459961,130.046783447266,-50.6356658935547,-0.40655529499054,0.841193795204163,-0.596217155456543
40416.67,-57.2320709228516,127.497467041016,-46.8116989135742,-0.437706708908081,0.790260136127472,-0.552897274494171
40625.00,-58.5067291259766,126.222808837891,-43.6250610351563,-0.485542625188828,0.752509832382202,-0.513569176197052
40833.33,-61.056037902832,123.036170959473,-40.438419342041,-0.544408619403839,0.742742896080017,-0.480803310871124
41041.67,-64.24267578125,123.673500061035,-37.8891105651855,-0.575393795967102,0.73443216085434,-0.446923553943634
41250.00,-66.7919921875,117.937553405762,-34.7024688720703,-0.597447037696838,0.728903472423553,-0.422066271305084
41458.33,-69.3413009643555,123.673500061035,-32.1531600952148,-0.625156223773956,0.730254769325256,-0.426372110843658
41666.67,-69.3413009643555,120.486862182617,-28.9665203094482,-0.639787554740906,0.75089031457901,-0.408812075853348
41875.00,-65.517333984375,117.300224304199,-28.3291912078857,-0.651116371154785,0.787916779518127,-0.350934207439423
42083.33,-73.8025970458984,118.57487487793,-25.1425533294678,-0.670376121997833,0.804912686347961,-0.313226640224457
42291.67,-78.9012222290039,117.300224304199,-21.9559135437012,-0.702825486660004,0.820624172687531,-0.294165045022964
42500.00,-76.3519058227539,116.025566101074,-20.0439300537109,-0.725500047206879,0.829404234886169,-0.276543974876404
42708.33,-81.4505310058594,116.025566101074,-16.8572902679443,-0.721564292907715,0.818852365016937,-0.270306766033173
42916.67,-80.1758728027344,112.201599121094,-14.3079795837402,-0.728177547454834,0.80909788608551,-0.255924731492996
43125.00,-82.7251892089844,110.926940917969,-8.57202816009521,-0.752597451210022,0.823057115077972,-0.238321483135223
43333.33,-82.7251892089844,110.289611816406,-9.2093563079834,-0.77590411901474,0.837397396564484,-0.216304436326027
43541.67,-87.1864776611328,109.014961242676,-5.38538932800293,-0.812826871871948,0.847781896591187,-0.19882333278656
43750.00,-87.1864776611328,109.014961242676,-3.47340559959412,-0.865997970104218,0.869587898254395,-0.199177667498589
43958.33,-87.1864776611328,108.377632141113,-1.56142210960388,-0.923937916755676,0.90267026424408,-0.198069199919701
44166.67,-91.6477737426758,103.279006958008,1.62521708011627,-0.948941171169281,0.92966240644455,-0.203506618738174
44375.00,-91.0104446411133,105.190994262695,4.81185626983643,-0.954480707645416,0.943126440048218,-0.212841212749481
44583.33,-92.2851028442383,103.91633605957,4.81185626983643,-0.97278219461441,0.961317121982574,-0.198493883013725
44791.67,-93.5597610473633,102.641677856445,7.99849557876587,-0.983110308647156,0.970952987670898,-0.190256923437119
45000.00,-96.1090698242188,101.367027282715,10.5478067398071,-0.994122445583344,0.976988554000854,-0.170436203479767
45208.33,-97.3837280273438,98.1803894042969,13.7344465255737,-1.01016044616699,0.998364329338074,-0.164319634437561
45416.67,-98.6583786010742,99.4550399780273,14.3717737197876,-1.03523802757263,1.01094460487366,-0.173743605613708
45625.00,-99.9330368041992,94.9937438964844,16.921085357666,-1.05768811702728,0.996725559234619,-0.165941044688225
45833.33,-101.207695007324,95.6310729980469,20.7450523376465,-1.06819009780884,0.985017120838165,-0.145803868770599
46041.67,-102.482345581055,95.6310729980469,22.6570358276367,-1.0793628692627,0.989989876747131,-0.117854304611683
46250.00,-103.75700378418,93.0817642211914,23.9316921234131,-1.08383333683014,0.974482357501984,-0.100633129477501
46458.33,-107.58097076416,92.4444351196289,27.1183319091797,-1.0828400850296,0.95009458065033,-0.0847133994102478
46666.67,-109.492958068848,91.1697769165039,29.6676425933838,-1.07020580768585,0.969194710254669,-0.0642526298761368
46875.00,-107.58097076416,88.6204681396484,31.579626083374,-1.07536828517914,1.00121176242828,-0.0654425546526909
47083.33,-106.30632019043,86.7084884643555,33.4916114807129,-1.08746314048767,0.999216496944427,-0.0888010263442993
47291.67,-111.404937744141,86.7084884643555,36.6782493591309,-1.08399879932404,0.98013961315155,-0.0938799008727074
47500.00,-111.404937744141,84.1591720581055,37.9529037475586,-1.09983491897583,0.940963983535767,-0.0842146500945091
47708.33,-113.316925048828,82.884521484375,40.5022163391113,-1.11447429656982,0.920545279979706,-0.0702537149190903
47916.67,-113.954254150391,80.9725341796875,42.4141998291016,-1.118488073349,0.9275181889534,-0.0602198950946331
48125.00,-119.690200805664,80.335205078125,45.6008377075195,-1.13318228721619,0.906679570674896,-0.0509443543851376
48333.33,-116.503562927246,84.1591720581055,46.8754959106445,-1.14676606655121,0.870183408260345,-0.0481139086186886
48541.67,-119.690200805664,81.60986328125,46.238166809082,-1.14614260196686,0.859421849250793,-0.0634477436542511
48750.00,-120.327529907227,79.0605545043945,48.7874794006348,-1.1470308303833,0.86598789691925,-0.0747507065534592
48958.33,-119.052871704102,78.423225402832,50.699462890625,-1.14492297172546,0.864877581596375,-0.0866355150938034
49166.67,-120.327529907227,77.148567199707,50.0621337890625,-1.12247121334076,0.85164487361908,-0.0811078101396561
49375.00,-118.415542602539,75.2365875244141,51.3367881774902,-1.11196768283844,0.82074385881424,-0.054457388818264
49583.33,-121.602188110352,76.5112380981445,52.6114463806152,-1.11690306663513,0.779253780841827,-0.0283849630504847
49791.67,-120.964859008789,74.5992584228516,53.886100769043,-1.0951042175293,0.730847001075745,0.00576932542026043
50000.00,-122.876838684082,75.2365875244141,55.7980842590332,-1.08300757408142,0.678918242454529,0.0337524265050888
50208.33,-121.602188110352,73.9619293212891,55.7980842590332,-1.08573806285858,0.646710216999054,0.0531586483120918
50416.67,-120.327529907227,72.6872711181641,56.4354133605957,-1.05604290962219,0.631296575069427,0.0754063874483109
50625.00,-123.514167785645,77.148567199707,55.7980842590332,-1.00662410259247,0.605559468269348,0.108179077506065
50833.33,-119.052871704102,66.9513244628906,47.5128211975098,-0.965333521366119,0.564535021781921,0.139911100268364
51041.67,-112.042266845703,49.1061401367188,56.4354133605957,-0.955721378326416,0.532355010509491,0.159192845225334
51250.00,-119.052871704102,57.3914031982422,59.6220512390137,-0.951229155063629,0.498298823833466,0.166247203946114
51458.33,-119.052871704102,51.6554527282715,58.9847221374512,-0.944879710674286,0.436659693717957,0.210823252797127
51666.67,-115.866233825684,49.1061401367188,64.0833435058594,-0.947797119617462,0.371062576770782,0.25490266084671
51875.00,-116.503562927246,46.5568313598633,65.9953308105469,-0.938778042793274,0.310422778129578,0.27841854095459
52083.33,-115.866233825684,43.370189666748,67.9073104858398,-0.912866353988647,0.278778165578842,0.313081532716751
