Time (microseconds),V_ch1,I_ch2
307916.67,-76.9892349243164,-1.76149582862854
308125.00,-75.0772552490234,-0.944404602050781
308333.33,-69.3413009643555,-0.887398183345795
308541.67,-65.517333984375,-0.79238760471344
308750.00,-62.330696105957,-0.849393963813782
308958.33,-57.8694000244141,-0.48835363984108
309166.67,-54.6827621459961,-0.412345141172409
309375.00,-50.8587951660156,0.062707930803299
309583.33,-47.6721534729004,-0.0323026813566685
309791.67,-43.8481864929199,0.461752504110336
310000.00,-41.9362030029297,0.366741895675659
310208.33,-37.4749069213867,0.347739785909653
310416.67,-34.9255981445313,0.195722788572311
310625.00,-28.552318572998,0.176720663905144
310833.33,-28.552318572998,1.25984168052673
311041.67,-20.9043846130371,0.803790748119354
311250.00,-20.2670574188232,1.27884376049042
311458.33,-14.5311059951782,0.594767391681671
311666.67,-15.1684341430664,1.10782468318939
311875.00,-9.4324836730957,1.10782468318939
312083.33,-4.33386039733887,1.43086075782776
312291.67,-3.69653272628784,1.31684803962708
312500.00,0.764762282371521,1.86790955066681
312708.33,2.67674589157104,1.56387567520142
312916.67,8.41269683837891,2.24795198440552
313125.00,10.3246803283691,2.24795198440552
313333.33,17.3352870941162,2.5519859790802
313541.67,20.5219249725342,2.39996910095215
313750.00,24.9832210540771,3.08404541015625
313958.33,25.620548248291,2.47597742080688
314166.67,30.7191715240479,2.62799453735352
314375.00,31.3564987182617,2.7420072555542
314583.33,37.0924491882324,3.48308992385864
314791.67,40.2790908813477,3.00803685188293
315000.00,42.8283996582031,3.36907720565796
315208.33,46.6523666381836,3.69211339950562
315416.67,51.7509918212891,3.65410923957825
315625.00,56.8496131896973,3.69211339950562
315833.33,58.124267578125,3.92013883590698
316041.67,65.1348724365234,4.14816427230835
316250.00,65.7722015380859,5.13627481460571
316458.33,70.8708267211914,4.47120046615601
316666.67,69.5961685180664,4.60421514511108
316875.00,76.6067733764648,4.64221954345703
317083.33,81.0680694580078,4.98425769805908
317291.67,82.9800567626953,4.68022394180298
317500.00,86.1666946411133,4.68022394180298
317708.33,90.6279907226563,5.40230464935303
317916.67,93.1772994995117,5.51631736755371
318125.00,97.0012664794922,5.82035112380981
318333.33,97.6385955810547,5.28829193115234
318541.67,102.099891662598,5.85835552215576
318750.00,106.561187744141,6.3144063949585
318958.33,106.561187744141,6.35241079330444
319166.67,116.121101379395,6.16238927841187
319375.00,118.033088684082,7.11249542236328
319583.33,121.857055664063,6.20039367675781
319791.67,124.406364440918,6.65644454956055
320000.00,129.504989624023,6.80846166610718
320208.33,131.416976928711,6.96047830581665
320416.67,137.152923583984,6.96047830581665
320625.00,139.064910888672,7.72056341171265
320833.33,142.251541137695,7.41652965545654
321041.67,148.624816894531,7.87258052825928
321250.00,151.811462402344,8.04359912872314
321458.33,156.272750854492,8.13860988616943
321666.67,158.822067260742,7.87258052825928
321875.00,163.28337097168,8.02459716796875
322083.33,167.107330322266,8.02459716796875
322291.67,170.293975830078,8.74667835235596
322500.00,176.667251586914,8.29062747955322
322708.33,177.304580688477,8.89869499206543
322916.67,181.128540039063,9.08871650695801
323125.00,186.864501953125,8.95570182800293
323333.33,191.325790405273,9.65878009796143
323541.67,195.787078857422,9.65878009796143
323750.00,200.248382568359,9.54476737976074
323958.33,202.79768371582,9.8107967376709
324166.67,208.533645629883,9.54476737976074
324375.00,209.170974731445,9.69678401947021
324583.33,212.994934082031,10.2668476104736
324791.67,215.544250488281,10.3238544464111
325000.00,219.368209838867,10.0008182525635
325208.33,222.55485534668,10.1718368530273
325416.67,226.378814697266,10.3238544464111
325625.00,230.840118408203,10.4568691253662
325833.33,231.477447509766,10.7609033584595
326041.67,245.498657226563,11.0649366378784
326250.00,237.850723266602,11.0649366378784
326458.33,244.223999023438,10.2668476104736
326666.67,246.135986328125,11.0649366378784
326875.00,248.685302734375,10.6088857650757
327083.33,251.871932983398,11.1789493560791
327291.67,254.421249389648,11.4829835891724
327500.00,258.245208740234,11.6350011825562
327708.33,259.519866943359,11.0649366378784
327916.67,259.519866943359,11.1789493560791
328125.00,262.069183349609,10.7228984832764
328333.33,273.541076660156,11.5209875106812
328541.67,267.167816162109,11.6730051040649
328750.00,273.541076660156,12.1480579376221
328958.33,274.178405761719,11.4829835891724
329166.67,276.727722167969,11.6350011825562
329375.00,277.365051269531,11.3689708709717
329583.33,279.914367675781,11.5209875106812
329791.67,279.277038574219,11.7870178222656
330000.00,282.463684082031,11.9770393371582
330208.33,283.101013183594,12.1290559768677
330416.67,283.738342285156,12.2430686950684
330625.00,292.023590087891,11.7870178222656
330833.33,287.562286376953,11.6350011825562
331041.67,293.935577392578,11.6730051040649
331250.00,291.386260986328,12.3950853347778
331458.33,292.660919189453,11.9770393371582
331666.67,293.935577392578,11.8440237045288
331875.00,295.210235595703,12.0910520553589
332083.33,295.210235595703,12.0910520553589
332291.67,295.210235595703,12.2430686950684
332500.00,295.210235595703,12.2810726165771
332708.33,297.759552001953,12.4330902099609
332916.67,296.484893798828,12.6991195678711
333125.00,301.58349609375,11.9390344619751
333333.33,304.1328125,11.9390344619751
333541.67,301.58349609375,12.2810726165771
333750.00,301.58349609375,11.9390344619751
333958.33,305.407470703125,12.0910520553589
334166.67,305.407470703125,12.4330902099609
334375.00,305.407470703125,12.1290559768677
334583.33,303.495483398438,12.2430686950684
334791.67,307.319458007813,12.1290559768677
335000.00,308.594116210938,12.3000745773315
335208.33,305.407470703125,12.4330902099609
335416.67,308.594116210938,12.9081430435181
335625.00,310.506103515625,12.8891410827637
335833.33,313.055419921875,12.3950853347778
336041.67,309.2314453125,12.2810726165771
336250.00,311.78076171875,12.2430686950684
336458.33,311.143432617188,12.8511362075806
336666.67,313.055419921875,12.8891410827637
336875.00,309.868774414063,12.6041088104248
337083.33,313.692749023438,12.3950853347778
337291.67,313.692749023438,12.8511362075806
337500.00,314.967407226563,12.4520921707153
337708.33,313.055419921875,12.3000745773315
337916.67,314.330078125,12.4520921707153
338125.00,318.791351318359,12.6991195678711
338333.33,311.78076171875,12.0910520553589
338541.67,315.604705810547,12.8511362075806
338750.00,313.055419921875,12.3000745773315
338958.33,314.330078125,12.4330902099609
339166.67,315.604705810547,12.4330902099609
339375.00,315.604705810547,12.5851068496704
339583.33,314.967407226563,12.4330902099609
339791.67,317.516693115234,12.7371234893799
340000.00,316.879364013672,12.7371234893799
340208.33,317.516693115234,11.9770393371582
340416.67,321.977996826172,11.9390344619751
340625.00,318.154022216797,12.6991195678711
340833.33,319.428680419922,12.2810726165771
341041.67,316.879364013672,12.8891410827637
341250.00,319.428680419922,12.5851068496704
341458.33,320.066009521484,12.2810726165771
341666.67,318.154022216797,12.2810726165771
341875.00,319.428680419922,12.3950853347778
342083.33,316.242034912109,12.5471029281616
342291.67,316.879364013672,12.8511362075806
342500.00,316.879364013672,12.6041088104248
342708.33,316.242034912109,11.8250217437744
342916.67,317.516693115234,12.0910520553589
343125.00,318.154022216797,11.6730051040649
343333.33,314.967407226563,12.1480579376221
343541.67,315.604705810547,12.5851068496704
343750.00,317.516693115234,11.9390344619751
343958.33,313.055419921875,11.9960412979126
344166.67,309.868774414063,11.8250217437744
344375.00,310.506103515625,11.0649366378784
344583.33,306.68212890625,11.3689708709717
344791.67,306.044799804688,11.6350011825562
345000.00,305.407470703125,11.5399904251099
345208.33,301.58349609375,11.6730051040649
345416.67,298.396881103516,11.0649366378784
345625.00,297.759552001953,10.7609033584595
345833.33,294.572906494141,10.9319219589233
346041.67,295.847564697266,10.0198202133179
346250.00,292.023590087891,10.7228984832764
346458.33,288.836944580078,10.8749160766602
346666.67,286.287628173828,10.3048524856567
346875.00,283.738342285156,10.2668476104736
347083.33,281.826354980469,10.3048524856567
347291.67,279.914367675781,9.69678401947021
347500.00,276.727722167969,9.69678401947021
347708.33,274.178405761719,10.0008182525635
347916.67,270.991760253906,9.69678401947021
348125.00,268.442474365234,9.25973510742188
348333.33,265.255828857422,9.65878009796143
348541.67,262.706512451172,9.35474586486816
348750.00,258.882537841797,8.78468227386475
348958.33,259.519866943359,8.74667835235596
349166.67,254.421249389648,9.41175270080566
349375.00,253.146591186523,9.39274978637695
349583.33,252.509262084961,8.95570182800293
349791.67,249.322616577148,8.48064804077148
350000.00,246.135986328125,8.49965000152588
350208.33,243.586669921875,7.98659324645996
350416.67,237.213394165039,8.48064804077148
350625.00,242.949340820313,8.63266563415527
350833.33,231.477447509766,8.59466075897217
351041.67,231.477447509766,8.29062747955322
351250.00,231.477447509766,8.29062747955322
351458.33,226.378814697266,7.53054237365723
351666.67,224.466842651367,7.87258052825928
351875.00,222.55485534668,7.22650814056396
352083.33,220.642868041992,7.83457612991333
352291.67,215.544250488281,7.87258052825928
352500.00,213.632263183594,6.96047830581665
352708.33,206.621658325195,6.46642351150513
352916.67,206.621658325195,6.6184401512146
353125.00,203.435012817383,6.65644454956055
353333.33,200.885711669922,6.21939563751221
353541.67,196.424407958984,6.96047830581665
353750.00,193.237777709961,6.42841911315918
353958.33,191.963119506836,5.82035112380981
354166.67,186.864501953125,5.30729389190674
