Time (microseconds),V_ch1
0.00,3.33417439460754
208.33,2.69298100471497
416.67,12.3108816146851
625.00,12.9520750045776
833.33,20.0052032470703
1041.67,23.8523635864258
1250.00,27.6995239257813
1458.33,34.7526512145996
1666.67,36.6762313842773
1875.00,39.8821983337402
2083.33,44.3705520629883
2291.67,47.5765190124512
2500.00,50.1412925720215
2708.33,55.9120330810547
2916.67,59.7591934204102
3125.00,65.5299301147461
3333.33,68.0947036743164
3541.67,72.5830612182617
3750.00,77.0714111328125
3958.33,80.2773818969727
4166.67,84.7657318115234
4375.00,88.6128921508789
4583.33,95.6660232543945
4791.67,96.9484100341797
5000.00,100.154373168945
5208.33,105.925117492676
5416.67,108.489891052246
5625.00,113.619438171387
5833.33,115.543014526367
6041.67,122.596145629883
6250.00,123.878532409668
6458.33,127.725692749023
6666.67,129.008071899414
6875.00,136.702392578125
7083.33,139.267166137695
7291.67,141.19075012207
7500.00,146.961486816406
7708.33,152.091033935547
7916.67,157.220581054688
8125.00,159.785354614258
8333.33,163.632522583008
8541.67,167.479675292969
8750.00,173.250427246094
8958.33,173.891616821289
9166.67,179.662353515625
9375.00,180.30354309082
9583.33,187.997863769531
9791.67,189.921447753906
10000.00,194.409805297852
10208.33,198.898162841797
10416.67,201.462936401367
10625.00,205.951278686523
10833.33,210.439636230469
11041.67,214.286804199219
11250.00,215.569183349609
11458.33,220.057540893555
11666.67,221.98112487793
11875.00,224.5458984375
12083.33,229.675445556641
12291.67,234.163787841797
12500.00,238.010955810547
12708.33,241.216918945313
12916.67,243.781692504883
13125.00,249.552429199219
13333.33,254.681976318359
13541.67,255.964370727539
13750.00,257.246765136719
13958.33,261.735107421875
14166.67,261.093902587891
14375.00,268.788238525391
14583.33,271.352996826172
14791.67,275.200164794922
15000.00,276.482543945313
15208.33,279.688537597656
15416.67,284.176879882813
15625.00,284.176879882813
15833.33,289.306427001953
16041.67,288.665222167969
16250.00,293.794769287109
16458.33,296.359558105469
16666.67,298.283142089844
16875.00,300.206726074219
17083.33,301.489105224609
17291.67,304.695068359375
17500.00,306.61865234375
17708.33,305.977447509766
17916.67,309.824615478516
18125.00,312.389373779297
18333.33,309.183410644531
18541.67,314.312957763672
18750.00,315.595367431641
18958.33,318.160125732422
19166.67,317.518920898438
19375.00,318.801330566406
19583.33,316.877746582031
19791.67,322.007293701172
20000.00,314.954162597656
20208.33,322.648468017578
20416.67,324.572052001953
20625.00,323.930877685547
20833.33,326.495635986328
21041.67,326.495635986328
21250.00,326.495635986328
21458.33,327.136840820313
21666.67,329.060424804688
21875.00,326.495635986328
22083.33,331.625183105469
22291.67,331.625183105469
22500.00,332.266387939453
22708.33,335.472351074219
22916.67,331.625183105469
23125.00,332.266387939453
23333.33,332.907562255859
23541.67,334.189971923828
23750.00,332.907562255859
23958.33,334.831146240234
24166.67,333.548767089844
24375.00,333.548767089844
24583.33,336.754730224609
24791.67,334.831146240234
25000.00,334.831146240234
25208.33,337.395935058594
25416.67,337.395935058594
25625.00,335.472351074219
25833.33,338.037109375
26041.67,336.754730224609
26250.00,338.678314208984
26458.33,339.960693359375
26666.67,341.243103027344
26875.00,339.960693359375
27083.33,341.243103027344
27291.67,340.601898193359
27500.00,343.807861328125
27708.33,339.960693359375
27916.67,339.960693359375
28125.00,341.88427734375
28333.33,343.166656494141
28541.67,341.88427734375
28750.00,343.807861328125
28958.33,343.166656494141
29166.67,340.601898193359
29375.00,347.655029296875
29583.33,341.88427734375
29791.67,343.807861328125
30000.00,342.525482177734
30208.33,341.243103027344
30416.67,340.601898193359
30625.00,343.166656494141
30833.33,341.88427734375
31041.67,341.243103027344
31250.00,343.166656494141
31458.33,340.601898193359
31666.67,346.372650146484
31875.00,338.678314208984
32083.33,336.754730224609
32291.67,332.907562255859
32500.00,330.984008789063
32708.33,329.701599121094
32916.67,326.495635986328
33125.00,322.648468017578
33333.33,320.724914550781
33541.67,320.083709716797
33750.00,316.877746582031
33958.33,322.007293701172
34166.67,310.4658203125
34375.00,309.824615478516
34583.33,307.901031494141
34791.67,305.336273193359
35000.00,300.847900390625
35208.33,299.565521240234
35416.67,295.718353271484
35625.00,292.512390136719
35833.33,289.947631835938
36041.67,288.024047851563
36250.00,281.612091064453
36458.33,282.894500732422
36666.67,277.764953613281
36875.00,277.123748779297
37083.33,272.635406494141
37291.67,268.788238525391
37500.00,267.505859375
37708.33,263.017486572266
37916.67,259.8115234375
38125.00,258.529144287109
38333.33,254.040786743164
38541.67,248.270050048828
38750.00,247.628860473633
38958.33,244.422882080078
39166.67,243.140502929688
39375.00,236.728561401367
39583.33,233.522598266602
39791.67,232.881408691406
40000.00,229.034240722656
40208.33,220.057540893555
40416.67,221.339920043945
40625.00,214.927993774414
