Time (microseconds),V_ch1
0.00,1.41059410572052
208.33,6.54014110565186
416.67,10.3873014450073
625.00,13.5932683944702
833.33,20.0052032470703
1041.67,21.928783416748
1250.00,25.1347503662109
1458.33,36.0350379943848
1666.67,34.7526512145996
1875.00,39.8821983337402
2083.33,43.7293586730957
2291.67,46.294132232666
2500.00,50.7824859619141
2708.33,55.2708396911621
2916.67,59.7591934204102
3125.00,65.5299301147461
3333.33,66.8123168945313
3541.67,70.6594772338867
3750.00,80.918571472168
3958.33,77.0714111328125
4166.67,81.5597686767578
4375.00,86.6893157958984
4583.33,91.1776657104492
4791.67,94.3836364746094
5000.00,97.589599609375
5208.33,103.360343933105
5416.67,104.642730712891
5625.00,110.413467407227
5833.33,114.901824951172
6041.67,123.237335205078
6250.00,123.878532409668
6458.33,123.237335205078
6666.67,129.649276733398
6875.00,133.496429443359
7083.33,136.06120300293
7291.67,143.114334106445
7500.00,146.320297241211
7708.33,148.243881225586
7916.67,155.938201904297
8125.00,161.067749023438
8333.33,161.067749023438
8541.67,166.197296142578
8750.00,172.609222412109
8958.33,173.891616821289
9166.67,176.456390380859
9375.00,182.868316650391
9583.33,186.715484619141
9791.67,188.639068603516
10000.00,191.845031738281
10208.33,196.333389282227
10416.67,200.180541992188
10625.00,201.462936401367
10833.33,207.233673095703
11041.67,209.798446655273
11250.00,217.492767333984
11458.33,216.210372924805
11666.67,221.339920043945
11875.00,223.26350402832
12083.33,229.675445556641
12291.67,230.316635131836
12500.00,236.728561401367
12708.33,241.216918945313
12916.67,242.499313354492
13125.00,247.628860473633
13333.33,251.476013183594
13541.67,258.529144287109
13750.00,257.246765136719
13958.33,262.376312255859
14166.67,265.582275390625
14375.00,270.070617675781
14583.33,268.788238525391
14791.67,275.200164794922
15000.00,280.329711914063
15208.33,279.047332763672
15416.67,282.894500732422
15625.00,284.818084716797
15833.33,290.588806152344
16041.67,289.306427001953
16250.00,291.230010986328
16458.33,293.794769287109
16666.67,294.435974121094
16875.00,297.641937255859
17083.33,300.847900390625
17291.67,301.489105224609
17500.00,304.695068359375
17708.33,307.259826660156
17916.67,309.183410644531
18125.00,310.4658203125
18333.33,314.312957763672
18541.67,314.954162597656
18750.00,314.954162597656
18958.33,318.160125732422
19166.67,319.442504882813
19375.00,320.083709716797
19583.33,321.366088867188
19791.67,322.007293701172
20000.00,322.648468017578
20208.33,323.930877685547
20416.67,325.854461669922
20625.00,323.930877685547
20833.33,325.854461669922
21041.67,325.213256835938
21250.00,328.419219970703
21458.33,327.778015136719
21666.67,329.701599121094
21875.00,331.625183105469
22083.33,331.625183105469
22291.67,332.266387939453
22500.00,336.754730224609
22708.33,332.907562255859
22916.67,334.189971923828
23125.00,336.754730224609
23333.33,332.907562255859
23541.67,334.831146240234
23750.00,335.472351074219
23958.33,330.984008789063
24166.67,334.189971923828
24375.00,336.754730224609
24583.33,335.472351074219
24791.67,336.754730224609
25000.00,335.472351074219
25208.33,338.037109375
25416.67,338.678314208984
25625.00,339.319519042969
25833.33,336.113555908203
26041.67,338.037109375
26250.00,338.037109375
26458.33,337.395935058594
26666.67,340.601898193359
26875.00,339.319519042969
27083.33,339.319519042969
27291.67,339.319519042969
27500.00,341.243103027344
27708.33,338.037109375
27916.67,339.960693359375
28125.00,337.395935058594
28333.33,340.601898193359
28541.67,340.601898193359
28750.00,343.166656494141
28958.33,343.166656494141
