Time (microseconds),V_ch1
0.00,4.61656093597412
208.33,11.6696882247925
416.67,12.3108816146851
625.00,16.7992362976074
833.33,20.6463966369629
1041.67,24.4935569763184
1250.00,27.6995239257813
1458.33,30.9054908752441
1666.67,37.3174247741699
1875.00,37.9586181640625
2083.33,45.6529388427734
2291.67,48.2177124023438
2500.00,57.8356132507324
2708.33,57.1944198608398
2916.67,59.7591934204102
3125.00,62.965160369873
3333.33,66.8123168945313
3541.67,71.3006744384766
3750.00,78.9949951171875
3958.33,80.2773818969727
4166.67,84.1245422363281
4375.00,89.2540893554688
4583.33,92.4600524902344
4791.67,95.0248260498047
5000.00,100.795570373535
5208.33,104.642730712891
5416.67,107.848693847656
5625.00,113.619438171387
5833.33,116.184211730957
6041.67,120.031372070313
6250.00,122.596145629883
6458.33,125.802108764648
6666.67,130.290466308594
6875.00,136.06120300293
7083.33,137.984786987305
7291.67,144.396713256836
7500.00,149.526260375977
7708.33,155.297012329102
7916.67,159.785354614258
8125.00,159.785354614258
8333.33,163.632522583008
8541.67,168.762069702148
8750.00,170.044448852539
8958.33,176.456390380859
9166.67,177.097579956055
9375.00,179.02116394043
9583.33,187.997863769531
9791.67,190.562637329102
10000.00,198.256958007813
10208.33,196.974578857422
10416.67,202.104125976563
10625.00,205.951278686523
10833.33,209.157257080078
11041.67,211.080825805664
11250.00,216.210372924805
11458.33,218.775146484375
11666.67,225.187088012695
11875.00,227.751861572266
12083.33,231.599014282227
12291.67,237.369766235352
12500.00,236.728561401367
12708.33,243.140502929688
12916.67,243.781692504883
13125.00,249.552429199219
13333.33,253.399597167969
13541.67,257.246765136719
13750.00,259.8115234375
13958.33,262.376312255859
14166.67,267.505859375
14375.00,270.070617675781
14583.33,274.558990478516
14791.67,277.764953613281
15000.00,280.329711914063
15208.33,280.970916748047
15416.67,286.100463867188
15625.00,286.741638183594
15833.33,290.588806152344
16041.67,290.588806152344
16250.00,294.435974121094
16458.33,297.000732421875
16666.67,298.283142089844
16875.00,302.130279541016
17083.33,304.053863525391
17291.67,305.336273193359
17500.00,305.977447509766
17708.33,311.106994628906
17916.67,309.824615478516
18125.00,310.4658203125
18333.33,313.671783447266
18541.67,314.312957763672
18750.00,318.160125732422
18958.33,316.877746582031
19166.67,318.801330566406
19375.00,321.366088867188
19583.33,322.007293701172
19791.67,323.289672851563
20000.00,323.289672851563
20208.33,325.213256835938
20416.67,320.083709716797
20625.00,327.136840820313
20833.33,327.136840820313
21041.67,329.060424804688
21250.00,328.419219970703
21458.33,329.060424804688
21666.67,330.984008789063
21875.00,328.419219970703
22083.33,331.625183105469
22291.67,329.701599121094
22500.00,330.984008789063
22708.33,330.342803955078
22916.67,332.266387939453
23125.00,332.907562255859
23333.33,332.907562255859
23541.67,336.754730224609
23750.00,333.548767089844
23958.33,335.472351074219
24166.67,336.754730224609
24375.00,336.754730224609
