Time (microseconds),V_ch1
0.00,1.41059410572052
208.33,3.33417439460754
416.67,10.3873014450073
625.00,12.9520750045776
833.33,14.8756551742554
1041.67,22.5699768066406
1250.00,25.1347503662109
1458.33,31.5466842651367
1666.67,32.8290710449219
1875.00,36.6762313842773
2083.33,43.0881652832031
2291.67,45.0117454528809
2500.00,47.5765190124512
2708.33,54.6296463012695
2916.67,58.476806640625
3125.00,59.7591934204102
3333.33,64.2475433349609
3541.67,71.3006744384766
3750.00,77.0714111328125
3958.33,77.7126083374023
4166.67,82.842155456543
4375.00,85.4069290161133
4583.33,89.8952789306641
4791.67,93.1012496948242
5000.00,98.2307968139648
5208.33,102.719146728516
5416.67,104.642730712891
5625.00,109.772277832031
5833.33,113.619438171387
6041.67,120.672561645508
6250.00,123.878532409668
6458.33,127.084495544434
6666.67,130.290466308594
6875.00,134.137619018555
7083.33,135.420013427734
7291.67,141.19075012207
7500.00,146.961486816406
7708.33,150.167465209961
7916.67,154.655807495117
8125.00,157.220581054688
8333.33,164.914901733398
8541.67,164.914901733398
8750.00,168.762069702148
8958.33,172.609222412109
9166.67,177.73876953125
9375.00,181.5859375
9583.33,184.791900634766
9791.67,188.639068603516
10000.00,191.845031738281
10208.33,196.974578857422
10416.67,200.821731567383
10625.00,204.027709960938
10833.33,205.951278686523
11041.67,211.080825805664
11250.00,213.645599365234
11458.33,218.775146484375
11666.67,221.339920043945
11875.00,225.187088012695
12083.33,229.034240722656
12291.67,232.881408691406
12500.00,238.010955810547
12708.33,239.934539794922
12916.67,244.422882080078
13125.00,246.987655639648
13333.33,254.681976318359
13541.67,252.758407592773
13750.00,259.8115234375
13958.33,262.376312255859
14166.67,261.093902587891
14375.00,267.505859375
14583.33,271.352996826172
14791.67,273.917785644531
15000.00,277.123748779297
15208.33,279.047332763672
15416.67,282.894500732422
15625.00,284.818084716797
15833.33,289.306427001953
16041.67,287.382843017578
16250.00,293.794769287109
16458.33,289.947631835938
16666.67,296.359558105469
16875.00,300.847900390625
17083.33,300.847900390625
17291.67,303.412689208984
17500.00,305.336273193359
17708.33,309.183410644531
17916.67,306.61865234375
18125.00,312.389373779297
18333.33,309.824615478516
18541.67,313.671783447266
18750.00,313.671783447266
18958.33,316.877746582031
19166.67,318.160125732422
19375.00,319.442504882813
19583.33,320.083709716797
19791.67,322.648468017578
20000.00,317.518920898438
20208.33,323.930877685547
20416.67,326.495635986328
20625.00,323.930877685547
20833.33,326.495635986328
21041.67,327.778015136719
21250.00,326.495635986328
21458.33,330.342803955078
21666.67,327.778015136719
21875.00,329.701599121094
22083.33,331.625183105469
22291.67,329.060424804688
22500.00,331.625183105469
22708.33,332.907562255859
22916.67,332.907562255859
23125.00,333.548767089844
23333.33,335.472351074219
23541.67,335.472351074219
23750.00,335.472351074219
23958.33,334.189971923828
24166.67,333.548767089844
24375.00,336.113555908203
24583.33,332.266387939453
24791.67,336.754730224609
25000.00,336.113555908203
25208.33,336.113555908203
25416.67,337.395935058594
25625.00,336.113555908203
25833.33,338.678314208984
26041.67,336.754730224609
26250.00,339.319519042969
26458.33,338.678314208984
26666.67,339.319519042969
26875.00,340.601898193359
27083.33,339.960693359375
27291.67,339.960693359375
27500.00,339.319519042969
27708.33,341.243103027344
27916.67,340.601898193359
28125.00,341.88427734375
28333.33,341.243103027344
28541.67,341.243103027344
28750.00,342.525482177734
28958.33,343.166656494141
29166.67,341.88427734375
29375.00,342.525482177734
29583.33,340.601898193359
29791.67,344.449066162109
30000.00,342.525482177734
30208.33,343.166656494141
30416.67,343.807861328125
30625.00,342.525482177734
30833.33,342.525482177734
31041.67,345.7314453125
31250.00,343.166656494141
31458.33,341.88427734375
31666.67,346.372650146484
31875.00,338.037109375
32083.33,341.243103027344
32291.67,330.984008789063
32500.00,333.548767089844
32708.33,330.342803955078
32916.67,331.625183105469
33125.00,325.854461669922
33333.33,327.136840820313
33541.67,323.289672851563
33750.00,318.801330566406
33958.33,323.289672851563
34166.67,313.030578613281
34375.00,314.312957763672
34583.33,307.259826660156
34791.67,307.259826660156
35000.00,302.771484375
35208.33,300.206726074219
35416.67,296.359558105469
35625.00,293.153594970703
35833.33,291.871185302734
36041.67,288.665222167969
36250.00,292.512390136719
36458.33,282.894500732422
36666.67,281.612091064453
36875.00,277.764953613281
37083.33,275.841369628906
37291.67,271.352996826172
37500.00,271.352996826172
37708.33,265.582275390625
37916.67,260.452728271484
38125.00,261.093902587891
38333.33,256.605560302734
38541.67,250.193634033203
38750.00,248.911239624023
38958.33,245.705276489258
39166.67,243.140502929688
39375.00,240.575729370117
39583.33,233.522598266602
39791.67,232.881408691406
40000.00,228.393051147461
40208.33,223.904693603516
40416.67,222.622314453125
40625.00,217.492767333984
40833.33,212.363220214844
41041.67,209.798446655273
41250.00,208.516052246094
41458.33,205.951278686523
41666.67,200.821731567383
41875.00,195.692184448242
42083.33,194.409805297852
42291.67,189.280258178711
42500.00,181.5859375
42708.33,182.868316650391
42916.67,177.097579956055
43125.00,171.326843261719
43333.33,170.044448852539
43541.67,166.197296142578
43750.00,164.914901733398
43958.33,159.785354614258
44166.67,154.655807495117
44375.00,150.167465209961
44583.33,146.961486816406
44791.67,140.549560546875
45000.00,139.267166137695
45208.33,136.06120300293
45416.67,130.290466308594
45625.00,129.008071899414
45833.33,123.237335205078
46041.67,122.596145629883
46250.00,113.619438171387
46458.33,110.413467407227
46666.67,104.642730712891
46875.00,102.07795715332
47083.33,95.0248260498047
47291.67,94.3836364746094
47500.00,87.9717025756836
47708.33,86.6893157958984
47916.67,82.842155456543
48125.00,78.9949951171875
48333.33,76.4302215576172
48541.67,70.6594772338867
48750.00,66.1711273193359
48958.33,61.0415802001953
49166.67,57.8356132507324
49375.00,52.7060661315918
49583.33,48.8589057922363
49791.67,44.3705520629883
50000.00,40.5233917236328
50208.33,36.0350379943848
50416.67,32.1878776550293
50625.00,28.3407173156738
50833.33,25.1347503662109
51041.67,20.0052032470703
51250.00,16.1580429077148
51458.33,13.5932683944702
51666.67,7.18133449554443
51875.00,4.61656093597412
52083.33,3.33417439460754
52291.67,-4.36014652252197
52500.00,-7.56611347198486
52708.33,-12.0544672012329
52916.67,-15.9016275405884
53125.00,-21.0311737060547
53333.33,-26.8019142150879
53541.67,-30.0078811645508
53750.00,-37.0610084533691
53958.33,-36.4198150634766
54166.67,-44.1141357421875
54375.00,-44.7553291320801
54583.33,-49.2436828613281
54791.67,-52.449649810791
55000.00,-55.0144233703613
55208.33,-60.7851638793945
55416.67,-64.63232421875
55625.00,-67.8382949829102
55833.33,-71.6854553222656
56041.67,-78.0973892211914
56250.00,-80.0209655761719
56458.33,-87.7152862548828
56666.67,-88.997673034668
56875.00,-94.7684173583984
57083.33,-97.9743804931641
