Time (microseconds),V_ch1,V_ch2,V_ch3
247708.33,161.371383666992,23.6130275726318,-169.815979003906
247916.67,159.459396362305,26.7996673583984,-172.365280151367
248125.00,154.360778808594,31.8982906341553,-176.826583862305
248333.33,154.360778808594,35.0849304199219,-176.826583862305
248541.67,151.174133300781,37.6342391967773,-178.10124206543
248750.00,150.536804199219,37.6342391967773,-176.826583862305
248958.33,148.624816894531,45.2821731567383,-177.463912963867
249166.67,145.438186645508,45.9195022583008,-178.738571166992
249375.00,144.163528442383,52.9301109313965,-179.375885009766
249583.33,140.339553833008,51.6554527282715,-181.925201416016
249791.67,138.427581787109,58.0287322998047,-183.199859619141
250000.00,135.240936279297,62.4900283813477,-185.111846923828
250208.33,130.142318725586,65.0393371582031,-183.199859619141
250416.67,128.230331420898,68.8633041381836,-185.111846923828
250625.00,126.318351745605,71.4126129150391,-185.749176025391
250833.33,124.406364440918,76.5112380981445,-185.749176025391
251041.67,122.494384765625,77.148567199707,-186.386505126953
251250.00,119.307739257813,82.2471923828125,-185.749176025391
251458.33,117.39575958252,84.1591720581055,-187.023818969727
251666.67,114.846450805664,89.2577972412109,-187.661148071289
251875.00,109.747825622559,91.8071060180664,-188.298477172852
252083.33,107.198516845703,94.9937438964844,-187.023818969727
252291.67,102.099891662598,96.9057312011719,-187.661148071289
252500.00,102.099891662598,100.729698181152,-189.573135375977
252708.33,95.7266082763672,99.4550399780273,-187.023818969727
252916.67,93.1772994995117,105.828323364258,-185.749176025391
253125.00,91.2653198242188,109.652290344238,-185.749176025391
253333.33,93.8146286010742,109.652290344238,-187.023818969727
253541.67,83.6173858642578,116.025566101074,-183.837188720703
253750.00,81.7053985595703,117.300224304199,-183.837188720703
253958.33,77.8814315795898,121.12419128418,-183.837188720703
254166.67,74.0574645996094,122.39884185791,-187.023818969727
254375.00,70.2334976196289,124.94815826416,-183.837188720703
254583.33,66.4095306396484,124.94815826416,-182.562530517578
254791.67,65.1348724365234,130.684112548828,-180.650543212891
255000.00,61.3109092712402,127.497467041016,-181.287872314453
255208.33,58.124267578125,135.145401000977,-180.013214111328
255416.67,53.6629753112793,138.969375610352,-177.463912963867
255625.00,55.5749588012695,138.332046508789,-176.826583862305
255833.33,47.9270248413086,144.067993164063,-179.375885009766
256041.67,45.3777122497559,144.067993164063,-176.826583862305
256250.00,41.5537452697754,147.891952514648,-173.00260925293
256458.33,35.8177947998047,149.803939819336,-173.639938354492
256666.67,34.5431365966797,149.166610717773,-172.365280151367
256875.00,32.6311531066895,151.078598022461,-171.727951049805
257083.33,26.2578754425049,154.265243530273,-169.178649902344
257291.67,23.7085647583008,152.353256225586,-169.178649902344
257500.00,20.5219249725342,159.363861083984,-166.629333496094
257708.33,16.0606307983398,159.363861083984,-166.629333496094
257916.67,20.5219249725342,161.275848388672,-162.168045043945
258125.00,10.962007522583,161.913177490234,-162.805374145508
258333.33,4.58872938156128,165.099807739258,-161.530715942383
258541.67,4.58872938156128,167.649124145508,-158.34407043457
258750.00,5.2260570526123,150.441268920898,-143.048202514648
258958.33,-0.509893417358398,169.561111450195,-153.245452880859
259166.67,-6.2458438873291,169.561111450195,-151.333465576172
259375.00,-8.15782737731934,174.022399902344,-150.696136474609
259583.33,-13.2564506530762,173.385070800781,-149.421478271484
259791.67,-15.8057613372803,177.846374511719,-148.146820068359
260000.00,-20.2670574188232,179.758346557617,-145.597518920898
260208.33,-24.7283515930176,177.846374511719,-145.597518920898
260416.67,-24.7283515930176,180.39567565918,-141.773544311523
260625.00,-31.1016292572021,182.307662963867,-139.861572265625
260833.33,-33.6509399414063,182.307662963867,-137.949584960938
261041.67,-38.7495651245117,184.856979370117,-136.03759765625
261250.00,-42.5735321044922,182.94499206543,-136.03759765625
261458.33,-44.4855155944824,188.043609619141,-134.125610351563
261666.67,-47.6721534729004,188.043609619141,-130.938980102539
261875.00,-52.1334495544434,190.592926025391,-127.115005493164
262083.33,-52.1334495544434,193.142242431641,-122.653717041016
262291.67,-58.5067291259766,189.955596923828,-121.379058837891
262500.00,-60.4187126159668,193.779556274414,-120.104400634766
262708.33,-61.6933670043945,193.142242431641,-116.280433654785
262916.67,-66.7919921875,194.416885375977,-115.643104553223
263125.00,-66.1546630859375,193.779556274414,-111.819137573242
263333.33,-73.1652679443359,196.328872680664,-107.995170593262
263541.67,-78.2638931274414,195.054214477539,-107.995170593262
263750.00,-78.9012222290039,195.691543579102,-102.259223937988
263958.33,-83.9998397827148,195.691543579102,-100.347236633301
264166.67,-85.9118270874023,196.328872680664,-97.1605987548828
264375.00,-87.1864776611328,202.7021484375,-93.3366317749023
264583.33,-91.6477737426758,196.328872680664,-92.0619735717773
264791.67,-93.5597610473633,197.603530883789,-88.8753356933594
265000.00,-97.3837280273438,195.691543579102,-85.6886978149414
265208.33,-98.6583786010742,196.966201782227,-83.7767181396484
265416.67,-99.9330368041992,195.054214477539,-80.5900726318359
265625.00,-106.30632019043,194.416885375977,-78.0407638549805
265833.33,-109.492958068848,193.779556274414,-74.8541259765625
266041.67,-110.767608642578,193.779556274414,-70.3928298950195
266250.00,-111.404937744141,194.416885375977,-67.2061920166016
266458.33,-117.140892028809,189.955596923828,-65.2942047119141
266666.67,-116.503562927246,197.603530883789,-60.1955833435059
266875.00,-119.052871704102,191.230255126953,-59.5582580566406
267083.33,-123.514167785645,191.230255126953,-55.0969619750977
267291.67,-125.426155090332,190.592926025391,-52.5476493835449
267500.00,-126.700805664063,189.318267822266,-49.361011505127
267708.33,-128.61279296875,186.131622314453,-49.9983406066895
267916.67,-131.799423217773,188.680938720703,-44.2623863220215
268125.00,-135.623397827148,183.582321166992,-40.438419342041
268333.33,-137.535385131836,182.94499206543,-37.251781463623
268541.67,-138.172714233398,183.582321166992,-32.1531600952148
268750.00,-138.810043334961,180.39567565918,-30.8785037994385
268958.33,-143.271331787109,187.406280517578,-28.9665203094482
269166.67,-144.545989990234,179.758346557617,-26.4172077178955
269375.00,-147.732620239258,175.934387207031,-20.6812572479248
269583.33,-149.007278442383,175.934387207031,-18.7692737579346
269791.67,-150.91926574707,174.022399902344,-15.5826349258423
270000.00,-153.46858215332,172.747741699219,-14.3079795837402
270208.33,-153.46858215332,172.110412597656,-8.57202816009521
270416.67,-156.017883300781,170.835754394531,-5.38538932800293
270625.00,-159.204528808594,167.649124145508,-2.19875001907349
270833.33,-158.567199707031,168.28645324707,-0.286766409873962
271041.67,-157.929870605469,165.73713684082,3.5372006893158
271250.00,-161.753845214844,160.638519287109,5.44918441772461
271458.33,-164.940475463867,164.462478637695,8.63582324981689
271666.67,-166.215133666992,161.913177490234,11.8224630355835
271875.00,-168.12712097168,157.451873779297,15.646430015564
272083.33,-169.401779174805,156.177215576172,18.8330688476563
272291.67,-170.039108276367,155.539886474609,23.9316921234131
272500.00,-172.588409423828,154.265243530273,29.0303153991699
272708.33,-175.137725830078,151.715927124023,27.1183319091797
272916.67,-173.225738525391,149.166610717773,32.2169532775879
273125.00,-176.412384033203,147.891952514648,34.1289367675781
273333.33,-175.137725830078,145.97998046875,38.5902328491211
273541.67,-178.324356079102,141.518676757813,42.4141998291016
273750.00,-181.511001586914,140.88134765625,42.4141998291016
273958.33,-181.511001586914,138.969375610352,47.5128211975098
274166.67,-182.785659790039,133.870742797852,51.9741172790527
274375.00,-182.785659790039,133.870742797852,55.1607551574707
274583.33,-184.060317993164,131.321441650391,58.9847221374512
274791.67,-184.060317993164,129.409454345703,62.1713638305664
275000.00,-187.246948242188,127.497467041016,65.9953308105469
275208.33,-185.334976196289,121.12419128418,66.6326599121094
275416.67,-189.796264648438,121.12419128418,71.0939559936523
275625.00,-188.521606445313,119.212203979492,74.2805938720703
275833.33,-190.43359375,112.201599121094,76.1925735473633
276041.67,-189.796264648438,112.838928222656,78.1045608520508
276250.00,-189.796264648438,109.652290344238,83.2031784057617
276458.33,-189.796264648438,103.279006958008,84.4778366088867
276666.67,-189.158935546875,103.279006958008,88.3018035888672
276875.00,-191.708251953125,100.09236907959,92.7630996704102
277083.33,-189.158935546875,95.6310729980469,93.4004287719727
277291.67,-190.43359375,95.6310729980469,97.8617248535156
277500.00,-189.158935546875,87.9831390380859,99.7737045288086
277708.33,-191.070922851563,90.5324554443359,103.597671508789
277916.67,-189.796264648438,85.4338302612305,105.509658813477
278125.00,-192.345581054688,82.2471923828125,108.058967590332
278333.33,-187.246948242188,80.335205078125,109.97095489502
278541.67,-189.158935546875,76.5112380981445,113.794921875
278750.00,-186.609619140625,70.1379623413086,116.981559753418
278958.33,-187.88427734375,70.1379623413086,118.893539428711
279166.67,-185.972305297852,64.4020080566406,120.168197631836
279375.00,-184.060317993164,59.9407157897949,123.992164611816
279583.33,-185.334976196289,58.6660614013672,123.992164611816
279791.67,-182.785659790039,59.9407157897949,127.816131591797
280000.00,-185.972305297852,51.6554527282715,129.728118896484
280208.33,-180.236343383789,49.7434692382813,133.55207824707
280416.67,-182.785659790039,46.5568313598633,134.189407348633
280625.00,-179.599014282227,42.0955352783203,136.10139465332
280833.33,-178.324356079102,40.8208808898926,141.200012207031
281041.67,-176.412384033203,33.8102722167969,141.200012207031
281250.00,-175.775054931641,34.4476013183594,143.749328613281
281458.33,-173.863067626953,30.6236343383789,144.386657714844
281666.67,-175.137725830078,22.975700378418,147.573287963867
281875.00,-171.951080322266,23.6130275726318,149.485275268555
282083.33,-170.039108276367,22.975700378418,150.75993347168
282291.67,-170.039108276367,15.9650936126709,152.671920776367
282500.00,-167.489791870117,12.7784547805786,154.583908081055
